"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"85589","24ETV1373A",421.15104675293,18,423.114555358887,12,433.686106962316,17,425.983903024711,47
"85590","24ETV0501Z",425.665336608887,4,406.753150939941,4,519.230926513672,3,450.5498046875,11
"85591","24ETV0687U",415.672520955404,6,456.24364060622,13,543.670043945312,9,471.862068502312,28
"85592","24ETV0493G",533.474781581334,14,444.869072547326,13,443.593300955636,14,473.979051694765,41
"85593","24ETV1249B",497.447742462158,8,500.1276883212,11,499.674922398158,21,499.083451060506,40
"85594","24ETV0495E",461.922657557896,14,462.889935302734,10,427.427789306641,20,450.746794055757,44
"85595","24ETV0924F",452.761919294085,14,404.833238874163,14,497.939437866211,14,451.84486534482,42
"85596","24ETV0494F",367.012115478516,1,467.36024983724,3,418.120727539062,3,417.497697618273,7
"85597","24ETV0497C",523.841939752752,22,515.762798309326,24,497.449803402549,19,512.351513821543,65
"85598","24ETV1290S",570.379482493681,17,572.532730102539,18,564.511178152902,14,569.141130249707,49
"85599","24ETV0496D",490.674133300781,5,515.86011505127,4,424.620678710938,5,477.051642354329,14
"85600","24ETV0502Y",527.639918736049,7,525.156430562337,12,572.655573527018,6,541.817307608468,25
"85601","24ETV1291R",534.746404012044,6,534.774973551432,6,515.831281389509,7,528.450886317662,19
"85602","24DES0023K",545.352941540704,138,511.001863030112,157,588.387783321258,155,548.247529297358,450
"85603","24ETV1256L",504.253792898996,14,505.347024100167,7,559.447797987196,9,523.016204995453,30
"85604","24ETV0510G",555.18746609158,27,577.145948556753,52,496.497892833891,42,542.943769160741,121
"85605","24ETV0511F",452.342281341553,24,397.984303792318,18,442.947731865777,18,431.091438999882,60
"85606","24ETV0513D",390.105804443359,14,402.221357557509,18,476.885328504774,18,423.070830168547,50
"85607","24ETV0514C",481.187354678199,21,554.442981426532,13,478.704493204753,12,504.778276436495,46
"85608","24ETV1317I",471.730914776142,13,451.19193761489,17,449.343290540907,18,457.42204764398,48
"85609","24ETV1183J",655.228759765625,5,567.984135945638,6,498.632252086293,11,573.948382599185,22
"85610","24ETV0512E",486.035438537598,4,526.503499348958,3,528.713482666016,5,513.750806850857,12
"85611","24ETV0515B",567.407050238715,18,593.121175130208,15,580.393719482422,20,580.307314950449,53
"85612","24ETV0509R",376.605223592122,30,394.530301411947,24,434.094979422433,21,401.743501475501,75
"85613","24ETV0516A",488.219351874457,18,495.718873457475,11,549.839385986328,23,511.259203772754,52
"85614","24ETV1063X",445.732201712472,28,421.954216696999,22,464.908630371094,27,444.198349593522,77
"85615","24DES0094E",468.244776690448,108,455.099365115166,128,482.554351298014,120,468.632831034543,356
"85616","24DST0020F",491.700005086263,90,473.313428640366,64,505.485150446657,61,490.166194724429,215
"85617","24ETV1059K",441.717241789165,19,461.591042073568,15,445.4412888747,13,449.583190912478,47
"85618","24ETV0472U",447.112589518229,33,378.449863433838,16,563.513719177246,20,463.025390709771,69
"85619","24ETV0788S",473.788962809245,15,458.402025010851,18,587.918200324563,17,506.703062714886,50
"85620","24ETV0792E",515.881583658854,15,513.253914642334,20,477.695270885121,22,502.276923062103,57
"85621","24ETV1335Y",518.7283203125,15,459.422771747296,13,537.338302612305,12,505.163131557367,40
"85622","24ETV0469G",457.750939941406,30,437.123671758743,21,458.363164128484,37,451.079258609544,88
"85623","24ETV1193Q",372.250383649554,14,448.16938273112,15,421.841653823853,16,414.087140068175,45
"85624","24ETV0466J",418.192640516493,9,468.34578704834,8,445.906665802002,8,444.148364455612,25
"85625","24ETV0791F",450.903745524089,15,474.37423992157,32,481.077307961204,22,468.785097802287,69
"85626","24ETV1061Z",424.456816673279,16,416.197061538696,8,457.740753173828,7,432.798210461934,31
"85627","24ETV1304E",484.71826171875,20,332.33342046323,23,389.043282402886,18,402.031654861622,61
"85628","24ETV1316J",431.656413358801,17,428.907930261949,17,444.283990478516,10,434.949444699755,44
"85629","24ETV1432Z",521.097767223011,11,461.205345153809,8,464.413429260254,8,482.238847212358,27
"85630","24ETV0468H",451.06787109375,11,446.797027587891,13,477.947468261719,25,458.604122314453,49
"85631","24ETV0470W",440.70185520338,23,415.032979011536,32,445.569749755859,25,433.768194656925,80
"85632","24ETV0787T",478.319933723001,17,479.695845383864,39,588.931989881727,18,515.649256329531,74
"85633","24ETV0471V",536.34152003697,14,605.748042179988,13,455.113922119141,11,532.401161445366,38
"85634","24ETV0465K",419.589586046007,9,542.981680297852,10,562.91423034668,16,508.495165563513,35
"85635","24PES0196G",0,0,0,0,623.63907623291,8,207.879692077637,8
"85636","24DST0004O",513.269720567011,226,552.564044049678,262,576.964861800823,235,547.599542139171,723
"85637","24ETV1374Z",485.97607421875,5,589.948626708984,5,501.352528889974,3,525.759076605903,13
"85638","24ETV0398C",480.462931315104,3,536.639694213867,4,470.952889578683,7,496.018505035885,14
"85639","24ETV1289C",475.433881971571,9,580.569713592529,8,596.15979385376,8,550.721129805953,25
"85640","24ETV0488V",487.584920883179,16,488.728390163845,18,502.907171396109,26,493.073494147711,60
"85641","24ETV0489U",494.459759521484,10,507.956058078342,9,476.154285975865,14,492.856701191897,33
"85642","24ETV0793D",514.45840890067,7,527.008923339844,5,487.680389404297,4,509.715907214937,16
"85643","24ETV1309Z",437.741258893694,21,574.044256961707,33,591.035508897569,36,534.273674917657,90
"85644","24ETV1339U",502.726203918457,4,430.530158996582,4,486.705780029297,2,473.320714314779,10
"85645","24ETV1422T",493.442864990234,5,523.761511230469,5,494.026983642578,5,503.743786621094,15
"85646","24ETV0850E",553.899173312717,9,515.743402654474,11,548.305336692116,11,539.315970886436,31
"85647","24ETV0191L",489.789420387962,22,551.380607910156,25,493.002728271484,20,511.390918856534,67
"85648","24ETV1362V",488.312976837158,8,472.210484822591,6,528.712819417318,3,496.412093692356,17
"85649","24ETV1377X",456.674598693848,8,446.817577362061,4,537.064097086589,3,480.185424380832,15
"85650","24ETV0192K",486.347196578979,16,423.188658396403,12,513.153065999349,18,474.22964032491,46
"85651","24ETV1113O",468.589514160156,5,439.591959635417,6,538.127733503069,7,482.103069099547,18
"85652","24ETV0189X",436.73141895641,22,414.733615112305,20,515.965646844161,19,455.810226970959,61
"85653","24ETV0851D",480.157150268555,6,517.434661865234,4,453.7265625,5,483.772791544596,15
"85654","24ETV1114N",451.503657749721,14,485.035097624126,19,447.122662014431,18,461.22047246276,51
"85655","24ETV0190M",485.357940673828,3,482.970387776693,3,510.029571533203,4,492.785966661241,10
"85656","24DES0004W",506.944933781858,122,496.261049523818,113,505.815624023438,125,503.007202443038,360
"85657","24DES0104V",539.826997285731,85,482.374949687236,74,528.379557911943,82,516.860501628303,241
"85658","24EES0066H",404.332926104146,31,457.790599954539,29,463.688102213542,30,441.937209424076,90
"85659","24PES0211I",494.316937255859,5,0,0,0,0,164.77231241862,5
"85660","24ETV0703V",480.985091228874,49,490.861570317694,47,489.662089797686,53,487.169583781418,149
"85661","24ETV0188Y",500.480163574219,4,519.93142191569,6,494.685775756836,2,505.032453748915,12
"85662","24ETV0183C",457.132456461589,9,537.948669433594,5,478.908510648287,13,491.329878847823,27
"85663","24ETV0187Z",536.488348388672,5,458.851097106934,4,517.369293212891,2,504.236246236165,11
"85664","24ETV0186Z",547.367013549805,10,469.513417053223,20,523.74382019043,18,513.541416931152,48
"85665","24ETV0856Z",476.593269348145,4,491.512603759766,6,503.149531773158,7,490.41846829369,17
"85666","24ETV0185A",461.510258265904,7,454.18940952846,7,458.8154296875,3,458.171699160621,17
"85667","24ETV0184B",507.214665730794,6,538.443557739258,4,420.38005065918,6,488.679424709744,16
"85668","24ETV1112P",456.676239013672,1,420.726898193359,1,529.184692382812,3,468.862609863281,5
"85669","24DES0008S",486.551282362504,176,524.834707419966,179,523.933548700242,168,511.773179494237,523
"85670","24DST0065B",469.887188292386,57,463.720258076986,48,506.519509055398,44,480.042318474923,149
"85671","24ETV0626G",481.336006164551,4,524.643179757254,7,479.06453789605,9,495.014574605952,20
"85672","24ETV0652E",449.559364827474,15,425.141235351562,8,477.592820111443,17,450.76447343016,40
"85673","24ETV0625H",412.257822672526,3,522.134114583333,6,432.170314788818,8,455.520750681559,17
"85674","24ETV0628E",469.886924743652,20,508.312386905446,17,511.341162109375,20,496.513491252824,57
"85675","24ETV0651F",493.121222601997,27,535.729457310268,21,499.457161536584,26,509.435947149616,74
"85676","24ETV0630T",543.575964609782,24,544.156590779622,24,547.702623639788,7,545.145059676397,55
"85677","24ETV0642Y",615.384913126628,6,509.110917154948,15,484.918212890625,5,536.471347724067,26
"85678","24ETV0722J",472.481157575335,7,388.299611409505,6,526.781788219105,11,462.520852401315,24
"85679","24ETV0648S",463.116554260254,12,579.045679265803,11,501.113470780222,19,514.425234768759,42
"85680","24ETV1384G",525.659098307292,3,642.091430664062,1,486.244903564453,3,551.331810845269,7
"85681","24ETV0632R",423.149489182692,13,468.016958236694,16,505.351421356201,8,465.505956258529,37
"85682","24ETV0981X",502.868209838867,2,555.435155232747,6,537.722340901693,6,532.008568657769,14
"85683","24ETV0937J",511.238375345866,12,464.708176832933,13,483.833000183105,12,486.593184120635,37
"85684","24ETV1132C",491.659072875977,4,515.428806849888,7,467.76301574707,4,491.616965157645,15
"85685","24ETV0637M",490.259905133929,7,537.390189034598,7,504.365474155971,7,510.671856108166,21
"85686","24ETV0633Q",453.499198913574,4,458.621246337891,4,421.401580810547,2,444.507342020671,10
"85687","24ETV1298K",409.097344031701,13,457.967585972377,7,497.826474276456,11,454.963801426845,31
"85688","24ETV1390R",574.265519575639,11,586.466641512784,11,575.221513536241,9,578.651224874888,31
"85689","24ETV0639K",434.85973739624,8,413.445146833147,7,517.1494140625,5,455.151432763962,20
"85690","24ETV1181L",360.092542375837,7,485.86946105957,4,413.22797648112,3,419.729993305509,14
"85691","24ETV0982W",507.142840576172,5,571.656219482422,6,526.001064724392,9,534.933374927662,20
"85692","24ETV0646U",589.552006312779,7,529.458626883371,7,546.510818481445,6,555.173817225865,20
"85693","24ETV1344F",456.664137098524,9,453.440358479818,6,429.402913411458,6,446.502469663267,21
"85694","24ETV0627F",572.520151774089,3,546.708267211914,4,486.996817016602,10,535.408412000868,17
"85695","24ETV0865G",494.751025390625,5,471.102905273438,6,493.738121032715,4,486.530683898926,15
"85696","24ETV0638L",413.204711914062,7,445.57886505127,4,481.499241420201,7,446.760939461844,18
"85697","24ETV0641Z",441.702349853516,5,491.671762084961,10,394.782225036621,10,442.718778991699,25
"85698","24ETV0640Z",473.88777923584,4,445.273567199707,8,521.341204833984,5,480.167517089844,17
"85699","24ETV0645V",493.662922450474,14,510.820406232561,14,511.735042027065,7,505.406123570034,35
"85700","24ETV0643X",459.465123103215,13,475.194068908691,12,495.179166666667,15,476.612786226191,40
"85701","24ETV1182K",330.080327351888,9,386.917737325033,6,458.700524902344,5,391.899529859755,20
"85702","24ETV0631S",378.69182671441,18,425.797660827637,16,491.518861190132,23,432.002782910726,57
"85703","24ETV0644W",482.06563884456,41,532.200376568419,33,455.614928109305,28,489.960314507428,102
"85704","24EES0076O",496.922835350037,32,501.406212942941,28,0,0,332.776349430992,60
"85705","24PES0214F",560.435186767578,5,569.584274291992,10,528.004888916016,5,552.674783325195,20
"85706","24DST0002Q",497.506109807909,194,466.402736939106,194,475.501934779173,173,479.803593842063,561
"85707","24DST0042R",491.656080836572,197,478.779027270663,157,502.109868886519,147,490.848325664585,501
"85708","24ETV0227J",492.011922200521,9,478.765530904134,12,450.243119981554,9,473.67352436207,30
"85709","24ETV1453M",458.185170491536,30,445.691744486491,30,435.705731408071,59,446.527548795366,119
"85710","24ETV0231W",487.494347205529,26,502.227462768555,24,520.576194763184,24,503.432668245756,74
"85711","24ETV1170F",402.291345214844,5,482.571060180664,12,464.121373793658,17,449.661259729722,34
"85712","24ETV0222O",389.353245610776,23,431.346199367357,23,476.374855889214,18,432.358100289116,64
"85713","24ETV0234T",534.692443847656,2,412.304748535156,2,393.58095296224,3,446.859381781684,7
"85714","24ETV0235S",440.600494384766,4,455.290366036551,7,482.420389811198,3,459.437083410838,14
"85715","24ETV0232V",412.541618347168,8,494.201889038086,4,446.265572684152,7,451.003026689802,19
"85716","24ETV0229H",457.80522294478,11,567.890235314002,13,474.302817604759,11,499.999425287847,35
"85717","24ETV0236R",454.757066809613,23,450.335285055226,29,496.224294389997,28,467.105548751612,80
"85718","24ETV0230X",449.339528401693,3,437.28076171875,5,392.952891031901,6,426.524393717448,14
"85719","24ETV0228I",545.141933441162,8,593.023635864258,12,498.858123779297,8,545.674564361572,28
"85720","24ETV0225L",533.596091134208,7,516.412114461263,6,517.872920445034,7,522.627042013501,20
"85721","24ETV0233U",493.654998779297,2,554.388595581055,2,532.039947509766,3,526.694513956706,7
"85722","24ETV0223N",0,0,514.903523763021,6,521.052795410156,3,345.318773057726,9
"85723","24ETV0226K",327.299514770508,2,462.721374511719,1,407.98583984375,1,399.335576375326,4
"85724","24ETV0219A",447.696454304021,41,511.227845255534,30,474.725280761719,32,477.883193440424,103
"85725","24ETV1199K",380.336901855469,5,417.457434082031,5,455.343402099609,5,417.712579345703,15
"85726","24ETV0221P",474.63144938151,3,487.18314906529,7,502.708404541016,4,488.174334329272,14
"85727","24ETV0905R",494.041678292411,7,503.383595784505,6,459.732866075304,9,485.71938005074,22
"85728","24DES0024J",503.284194048713,17,506.536775716146,15,514.500909423828,15,508.107293062896,47
"85729","24ETV0174V",548.238091362847,9,525.435416085379,7,431.486124674479,3,501.719877374235,19
"85730","24ETV1102I",534.557698567708,9,519.506591796875,3,590.067138671875,1,548.043809678819,13
"85731","24ETV0180F",511.316717965262,14,490.840742844802,13,475.476783165565,13,492.544747991876,40
"85732","24ETV0177S",458.791599818638,7,638.548775809152,7,527.949862162272,12,541.763412596687,26
"85733","24ETV1168R",485.460250854492,2,506.053314208984,5,510.894378662109,4,500.802647908529,11
"85734","24ETV0181E",502.57915242513,3,538.953491210938,1,537.50477382115,7,526.345805819072,11
"85735","24ETV0176T",498.236907958984,8,546.822068956163,9,604.377490234375,5,549.812155716508,22
"85736","24ETV0179Q",558.267839704241,7,525.793922424316,4,491.261601039342,7,525.107787722633,18
"85737","24ETV0175U",544.436521402995,15,486.92733968099,15,450.365478515625,19,493.909779866536,49
"85738","24ETV0178R",521.73978805542,24,490.314737420333,19,578.085111345564,14,530.046545607106,57
"85739","24DST0010Z",498.735048251682,90,490.827158246722,112,511.094588350659,121,500.218931616354,323
"85740","24ETV0140E",606.266311645508,4,433.820938110352,8,555.060676574707,8,531.715975443522,20
"85741","24ETV0151K",525.678670247396,6,664.40537516276,6,509.025931222098,7,566.369992210752,19
"85742","24ETV0146Z",492.09122140067,7,459.878913031684,9,472.267730712891,12,474.745955048415,28
"85743","24ETV0143B",473.428615993924,9,529.544769287109,5,492.525207519531,10,498.499530933521,24
"85744","24ETV0147Y",447.994149780273,10,471.972076416016,9,533.100437709263,7,484.355554635184,26
"85745","24ETV0984U",593.871429443359,2,482.238609313965,4,487.703918457031,2,521.271319071452,8
"85746","24ETV1322U",472.421504429408,7,450.800342266376,13,577.312414550781,5,500.178087082189,25
"85747","24ETV0144A",531.079040527344,1,411.994903564453,1,521.753194173177,3,488.275712754991,5
"85748","24ETV0145Z",432.608306884766,4,385.678451538086,2,411.256103515625,1,409.847620646159,7
"85749","24ETV0152J",666.378470284598,7,614.670694986979,6,441.459045410156,5,574.169403560578,18
"85750","24ETV0883W",495.99067957261,17,534.303342546736,14,468.326225280762,12,499.540082466702,43
"85751","24ETV1136Z",459.937090555827,12,538.016401018415,14,633.3872918023,18,543.780261125514,44
"85752","24ETV0141D",420.272109985352,4,509.448486328125,3,0,0,309.906865437826,7
"85753","24ETV0149W",526.899576822917,12,520.245496961806,9,554.033547537667,14,533.726207107463,35
"85754","24ETV0880Z",386.561569213867,2,489.221221923828,1,428.779922485352,2,434.854237874349,5
"85755","24ETV0881Y",458.076253255208,3,461.564392089844,3,0,0,306.546881781684,6
"85756","24ETV1379V",381.453887939453,1,531.762901306152,4,503.6806640625,4,472.299151102702,9
"85757","24ETV1177Z",520.313000488281,10,392.973718261719,5,428.816021728516,5,447.367580159505,20
"85758","24ETV0142C",587.249416953639,19,575.993002573649,24,529.565807635968,13,564.269409054418,56
"85759","24ETV0150L",523.786865234375,2,321.016961669922,5,452.123901367188,1,432.309242757161,8
"85760","24ETV0848Q",399.558144887288,24,465.296722412109,16,465.977003309462,9,443.610623536286,49
"85761","24DES0002Y",497.941131065632,377,507.430625583815,368,507.012227680372,368,504.127994776606,1113
"85762","24DES0035P",498.998580084907,180,493.624686196212,191,524.35329152577,201,505.658852602296,572
"85763","24DES0100Z",452.600395940965,62,404.559640430269,42,499.117671522983,43,452.092569298072,147
"85764","24EES0063K",602.795281558113,187,591.447182985816,202,584.49839823082,189,592.913620924916,578
"85765","24EES0073R",432.66408404182,17,509.623373178335,13,487.166548156738,20,476.484668458964,50
"85766","24PES0054I",634.734258390728,95,601.574936699622,97,617.302313842773,100,617.870502977708,292
"85767","24PES0241C",481.870422363281,2,632.228153773716,7,0,0,371.366192045666,9
"85768","24DST0082S",442.623194155486,46,494.225605891301,26,498.105389138927,23,478.318063061904,95
"85769","24DST0038E",517.494629923503,30,499.15225962046,37,501.676691055298,32,506.107860199754,99
"85770","24DST0081T",500.031300342866,137,525.750084372128,136,532.821208691779,131,519.534197802258,404
"85771","24DST0069Y",496.798753821332,23,510.489957369291,26,524.516982368801,23,510.601897853141,72
"85772","24ETV0591H",468.153961181641,1,434.240030924479,3,443.509887695312,4,448.634626600477,8
"85773","24ETV0978J",503.390461314808,11,550.621297200521,3,446.659166608538,7,500.223641707956,21
"85774","24ETV0618Y",420.941151936849,3,394.648052978516,5,459.735646565755,3,425.10828382704,11
"85775","24ETV1115M",534.327217102051,4,436.51399230957,4,433.268402099609,2,468.03653717041,10
"85776","24ETV0590I",580.064849853516,2,602.452734375,5,557.303894042969,1,579.940492757161,8
"85777","24ETV1449Z",443.734255704013,11,536.930552164714,6,546.57228742327,7,509.079031763999,24
"85778","24ETV0611E",465.23438873291,20,491.400153266059,18,458.648466110229,16,471.761002703066,54
"85779","24ETV0617Z",473.04346429734,21,397.436218261719,15,468.941332135882,14,446.47367156498,50
"85780","24ETV0608R",550.459367231889,11,471.883013044085,7,499.897778320313,10,507.413386198762,28
"85781","24ETV0586W",525.555256945022,47,454.159436433212,46,497.945305319393,51,492.553332899209,144
"85782","24ETV0623J",493.694854736328,1,442.903289794922,2,609.504699707031,1,515.367614746094,4
"85783","24ETV0594E",551.851806640625,2,482.020500183105,8,453.881144205729,6,495.91781700982,16
"85784","24ETV0912A",412.725082397461,4,448.916221618652,4,435.973541259766,3,432.538281758626,11
"85785","24ETV0596C",491.270989118304,35,486.684559292263,36,483.184143066406,33,487.046563825658,104
"85786","24ETV1201I",287.766754150391,2,261.293975830078,1,415.532379150391,2,321.531036376953,5
"85787","24ETV0614B",460.146643066406,15,557.708045959473,8,514.72433980306,12,510.859676276313,35
"85788","24ETV0589T",411.722110324436,9,420.835851033529,6,424.082901000977,6,418.88028745298,21
"85789","24ETV0585X",557.48271484375,5,490.921043395996,4,432.428131103516,3,493.610629781087,12
"85790","24ETV0607S",480.203151702881,8,522.515488844651,13,493.383544921875,9,498.700728489802,30
"85791","24ETV0615A",533.377136230469,14,487.568901062012,12,461.581007215712,9,494.175681502731,35
"85792","24ETV0599Z",358.9574105399,14,391.92909749349,12,396.26142467152,11,382.38264423497,37
"85793","24ETV0597B",475.037110981188,19,495.139624855735,22,479.691201346261,21,483.289312394395,62
"85794","24ETV1308A",495.218235015869,8,365.855428059896,3,460.213573455811,8,440.429078843858,19
"85795","24ETV0686V",627.39003499349,3,484.268280029297,1,480.243146623884,7,530.63382054889,11
"85796","24ETV0606T",413.791814894903,21,511.410005569458,16,437.407521565755,15,454.203114010039,52
"85797","24ETV0621L",552.003529866536,15,515.354960850307,14,521.017248535156,10,529.458579750667,39
"85798","24ETV1401G",380.853786468506,8,361.060828314887,9,443.041576385498,8,394.985397056297,25
"85799","24ETV0913Z",479.967442830404,6,499.505068969727,10,478.68803914388,12,486.053516981337,28
"85800","24ETV1323T",491.551422119141,3,541.084333147321,7,552.17376030816,9,528.269838524874,19
"85801","24ETV1261X",472.442815607244,11,494.050382173978,13,509.313307698568,15,491.935501826597,39
"85802","24ETV0600Z",563.524959564209,8,525.940835135324,7,509.353225708008,6,532.93967346918,21
"85803","24ETV0609Q",452.639479693244,17,493.202450400905,19,427.783773422241,16,457.875234505463,52
"85804","24ETV1123V",610.584350585938,1,573.548685709635,3,486.113510131836,2,556.748848809136,6
"85805","24ETV0709P",495.456899007161,12,536.404526930589,13,467.168873257107,18,499.676766398286,43
"85806","24ETV0605U",473.593696594238,4,480.185314941406,5,428.338209672408,11,460.705740402684,20
"85807","24ETV0616Z",505.528295898437,5,517.932846069336,4,527.771490478516,5,517.077544148763,14
"85808","24ETV0980Y",480.989076741536,15,468.980904715402,7,430.884847005208,6,460.284942820716,28
"85809","24ETV0598A",491.142193962546,17,529.262121027166,11,525.301849365234,15,515.235388118316,43
"85810","24ETV0622K",481.248323440552,32,424.377286275228,18,462.61240641276,33,456.079338709513,83
"85811","24ETV0592G",507.351064046224,9,476.582867431641,15,589.637943267822,8,524.523958248562,32
"85812","24ETV0840Y",452.866846941519,69,483.827307417586,74,493.143254597982,42,476.612469652362,185
"85813","24ETV0915Y",760.65478515625,1,540.574951171875,2,0,0,433.743245442708,3
"85814","24ETV0583Z",418.908002580915,28,411.959323730469,25,462.25233001709,20,431.039885442825,73
"85815","24ETV0914Z",424.25066978053,19,406.304096895106,17,472.859793923118,11,434.471520199585,47
"85816","24ETV0601Y",478.754722086589,15,461.982696533203,13,517.791463216146,6,486.176293945313,34
"85817","24ETV0602X",482.575834910075,24,434.366593133836,21,501.103578113374,21,472.682002052428,66
"85818","24ETV1307B",497.803736368815,6,388.521118164062,2,473.523966471354,3,453.282940334744,11
"85819","24ETV0619X",490.519448852539,10,569.236345563616,7,515.687197598544,11,525.1476640049,28
"85820","24ETV0620M",465.153497695923,16,411.56232813785,19,440.301565551758,10,439.00579712851,45
"85821","24ETV0603W",512.348266601562,9,511.613256281072,11,572.201083713108,9,532.054202198581,29
"85822","24ETV0610F",542.770054408482,14,484.945617675781,6,556.883462088449,7,528.199711390904,27
"85823","24ETV1200J",420.854916042752,9,466.231353759766,14,467.920745849609,11,451.669005217376,34
"85824","24ETV1441H",512.404307047526,3,438.594657897949,4,435.256464640299,6,462.085143195258,13
"85825","24ETV0752D",451.647848946708,21,449.818841843378,21,561.380211966378,14,487.615634252155,56
"85826","24ETV0604V",504.917335510254,8,407.431070963542,6,463.77980695452,7,458.709404476105,21
"85827","24ETV0587V",463.521687825521,3,538.034484863281,4,435.311254882812,5,478.955809190538,12
"85828","24PES0055H",637.39404296875,1,477.594536675347,9,472.945007324219,5,529.311195656105,15
"85829","24DST0017S",471.392572351404,74,446.088977412174,76,482.226789787634,67,466.569446517071,217
"85830","24ETV0162Q",403.763931274414,2,425.465827941895,4,490.988739013672,3,440.072832743327,9
"85831","24ETV0164O",609.781121826172,5,578.353434244792,9,513.587631225586,6,567.24072909885,20
"85832","24ETV1325R",384.421607971191,4,404.965657552083,6,573.0212890625,5,454.136184861925,15
"85833","24ETV0168K",551.33554354581,11,543.720132010324,7,493.531186421712,12,529.528953992615,30
"85834","24ETV0166M",589.82167170598,13,474.34269127479,13,510.461314610073,14,524.875225863614,40
"85835","24ETV0941W",479.897334983132,55,500.65776200728,33,570.540949621866,43,517.032015537426,131
"85836","24ETV0136S",547.874566650391,5,428.042572021484,4,604.258626302083,3,526.72525499132,12
"85837","24ETV0139P",449.784492492676,8,528.840744018555,6,568.191630045573,3,515.605622185601,17
"85838","24ETV1169Q",497.570098876953,2,568.027850341797,5,518.975413004557,3,528.191120741103,10
"85839","24ETV1363U",504.027122497559,8,341.873657226562,3,398.520286560059,4,414.807022094727,15
"85840","24ETV1312N",401.132385253906,16,320.852387746175,12,447.520324707031,11,389.835032569038,39
"85841","24ETV0138Q",521.059841579861,9,478.837404378255,15,509.702615356445,10,503.199953771521,34
"85842","24ETV1428N",307.47509765625,6,427.341228485107,8,364.139961242676,4,366.318762461344,18
"85843","24ETV1443F",318.812006632487,6,286.953952789307,8,372.308115641276,3,326.02469168769,17
"85844","24ETV1442G",437.882049560547,6,433.826324462891,3,379.320114135742,4,417.00949605306,13
"85845","24ETV1430B",409.796783447266,18,388.244723849826,9,330.133850097656,10,376.058452464916,37
"85846","24ETV1109B",412.008472018772,18,443.185383605957,20,436.404069010417,15,430.532641545048,53
"85847","24ETV1327P",425.042013168335,16,416.036631266276,12,445.143268585205,8,428.740637673272,36
"85848","24ETV1188E",0,0,279.872604370117,2,508.361389160156,3,262.744664510091,5
"85849","24ETV0919U",458.203783307757,7,506.387713623047,5,502.754435221354,3,489.115310717386,15
"85850","24ETV1370D",361.328753662109,15,484.391317514273,13,390.936187744141,9,412.218752973508,37
"85851","24ETV1429M",339.301038469587,14,354.155476888021,6,319.72927347819,6,337.728596278599,26
"85852","24ETV1108C",446.369773864746,4,508.06803894043,2,436.959289550781,3,463.799034118652,9
"85853","24ETV1110R",508.175893147786,3,511.263073730469,5,508.162689208984,1,509.20055202908,9
"85854","24ETV1268Q",445.331089782715,20,466.377440185547,25,594.788935122283,23,502.165821696848,68
"85855","24ETV0137R",496.134562174479,18,451.114062969501,13,426.150848388672,12,457.799824510884,43
"85856","24ETV0135T",393.854023860051,13,478.005889892578,11,471.419206407335,9,447.759706719988,33
"85857","24DST0008K",440.099434988839,42,445.034630017403,39,520.771125970885,43,468.635063659042,124
"85858","24ETV0392I",356.048085530599,3,341.6650390625,2,457.080357869466,6,384.931160820855,11
"85859","24ETV0395F",396.987957000732,8,273.439122517904,3,454.767582484654,7,375.06488733443,18
"85860","24ETV0857Y",412.53796005249,12,384.218098958333,6,489.630004882812,8,428.795354631212,26
"85861","24ETV0385Z",501.019744873047,10,528.992056710379,7,462.647425333659,6,497.553075639028,23
"85862","24ETV0396E",475.39297921317,7,334.576426188151,6,400.871331108941,9,403.613578836754,22
"85863","24ETV0388W",469.740258789063,5,380.574503580729,6,468.640459333147,7,439.651740567646,18
"85864","24ETV0387X",349.857792445592,7,367.825579833984,5,492.633331298828,2,403.438901192801,14
"85865","24ETV1237X",435.750129699707,4,374.015850490994,9,454.314370291574,7,421.360116827425,20
"85866","24ETV0384Z",487.903479003906,10,501.504840087891,5,412.52154900046,17,467.309956030752,32
"85867","24ETV0386Y",429.281451416016,5,463.783355712891,1,421.6943359375,5,438.253047688802,11
"85868","24ETV0397D",341.505065917969,1,453.996559143066,4,0,0,265.167208353678,5
"85869","24ETV1451O",380.44492594401,6,291.517143249512,4,360.551469802856,8,344.17117966546,18
"85870","24ETV0389V",490.281616210938,3,576.044413248698,3,451.775634765625,5,506.033888075087,11
"85871","24ETV0393H",437.306896972656,15,444.997931671143,20,451.101974487305,10,444.468934377034,45
"85872","24ETV0394G",469.256647745768,6,528.350413004557,3,436.179331461589,6,477.928797403971,15
"85873","24ETV0391J",451.897051130022,7,507.696655273438,2,371.201324462891,5,443.598343622117,14
"85874","24ETV1266S",396.587910045277,11,443.060896131727,9,373.828636169434,6,404.492480782146,26
"85875","24ETV1096O",540.536041259766,2,341.388946533203,1,543.962905883789,6,475.295964558919,9
"85876","24ETV0381C",435.713643391927,6,478.855113983154,8,436.604415893555,6,450.391057756212,20
"85877","24DST0005N",497.484469662806,157,484.741209309896,150,490.367805480957,172,490.864494817886,479
"85878","24ETV1101J",456.816234970093,80,516.15466594696,64,486.29931249374,78,486.423404470264,222
"85879","24ETV0405W",463.989135742188,6,399.478759765625,4,436.578010559082,4,433.348635355632,14
