"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"51851","14PES0282W",528.577557881673,36,481.079587583189,27,0,0,336.552381821621,63
"51852","14PES0284U",474.384989420573,3,485.258941650391,6,373.011866251628,6,444.21859910753,15
"51853","14PES0285T",540.847061960321,38,500.074280548096,40,545.771282087054,35,528.897541531823,113
"51854","14PES0338H",623.258208635941,103,622.019201071866,83,645.345418561969,114,630.207609423259,300
"51855","14PES0358V",530.174932906877,67,539.103713739114,61,569.991806280418,61,546.423484308803,189
"51856","14PES0359U",554.802700587681,84,524.062633439606,102,572.631089405347,93,550.498807810878,279
"51857","14PES0362H",561.979663351308,23,476.330458931301,23,566.013683543486,34,534.774601942031,80
"51858","14PES0363G",557.861422791773,49,552.841298421224,45,571.643495071766,43,560.782072094921,137
"51859","14PES0370Q",553.910380436824,52,545.415218187415,69,556.32144341102,52,551.882347345086,173
"51860","14PES0372O",604.23388671875,42,544.217432657878,72,550.10563483605,52,566.185651404226,166
"51861","14PES0417U",571.94575076633,36,515.951849365234,40,599.388456686949,39,562.428685606171,115
"51862","14PES0461H",408.028739318848,50,460.90224230731,54,507.813213717553,62,458.914731781237,166
"51863","14PES0500T",528.816716244346,19,450.091470336914,10,401.117990347055,13,460.008725642772,42
"51864","14PES0508L",630.451155037715,58,598.700303511186,44,615.493075000996,49,614.881511183299,151
"51865","14PES0514W",545.847417586889,39,485.421809498857,41,548.716844831194,42,526.662023972313,122
"51866","14PES0528Z",602.538249492645,64,595.799183125399,49,648.137084362554,51,615.491505660199,164
"51867","14PES0530N",607.332696353688,68,649.551170017408,46,686.855794270833,45,647.913220213977,159
"51868","14PES0533K",463.595174031085,83,447.063963918975,66,500.709532165527,100,470.456223371863,249
"51869","14PES0537G",590.833174641927,30,557.145590322989,27,582.1607837677,32,576.713182910872,89
"51870","14PES0602Q",577.834892781575,30,520.178127946525,29,577.266797101056,27,558.426605943052,86
"51871","14PES0888K",639.723456246512,28,586.245710289997,23,622.300316887933,37,616.089827808147,88
"51872","14PES0889J",540.563962959949,81,552.050980117295,91,554.634635271345,70,549.083192782863,242
"51873","14PES0890Z",529.90609096951,90,528.463346066682,92,546.793492974175,90,535.054310003456,272
"51874","14PES0891Y",616.804069519043,24,562.464019775391,25,541.113201904297,25,573.460430399577,74
"51875","14PES0892X",550.841844831194,63,496.120158802379,44,552.984693811295,47,533.315565814956,154
"51876","14PES0893W",567.281384116725,38,528.748883383615,56,566.103115306181,34,554.044460935507,128
"51877","14PES0894V",602.496368870591,66,556.663558035186,66,538.198734101795,42,565.786220335857,174
"51878","14PES0895U",567.742274914758,59,544.196086477726,47,542.85313384387,49,551.597165078785,155
"51879","14PES0896T",567.087552584135,26,557.93241743608,22,506.35009358724,15,543.790021202485,63
"51880","14PES0897S",557.222643303149,33,496.718856811523,56,565.021559342094,46,539.654353152255,135
"51881","14PES0898R",557.907563862048,19,519.99628942153,17,632.286974225725,21,570.063609169768,57
"51882","14PES0900P",606.746473662707,49,609.06455485026,42,629.813856075972,39,615.20829486298,130
"51883","14PES0903M",577.289619445801,12,512.388415018717,24,541.515838623047,28,543.731291029188,64
"51884","14PES0905K",548.376360724954,34,520.48696834483,47,550.905281284877,35,539.922870118221,116
"51885","14PES0909G",598.896953582764,40,538.984583640585,49,597.050834350586,50,578.310790524645,139
"51886","14PES0910W",595.047837596829,59,588.907354354858,48,608.076862041767,26,597.344017997818,133
"51887","14PES0911V",550.372848745493,65,540.693740844727,62,580.024218651556,62,557.030269413925,189
"51888","14PES0912U",0,0,468.855919906774,97,515.175274516261,86,328.010398141011,183
"51889","14PES0913T",588.506972312927,32,573.655082702637,24,609.901967366536,24,590.6880074607,80
"51890","14PES0914S",504.839837738962,66,478.618312147797,61,512.316303507487,60,498.591484464749,187
"51891","14PES0915R",567.648418079723,22,580.615515457956,19,525.09922281901,12,557.787718785563,53
"51892","14PES0916Q",520.402598063151,9,518.442199707031,13,0,0,346.281599256727,22
"51893","14PES0917P",674.658526611328,10,668.064800444103,21,584.249458312988,20,642.324261789473,51
"51894","14PES0918O",610.393574548146,63,602.564656091115,63,592.413581616951,66,601.790604085404,192
"51895","14PES0919N",637.377252752131,55,592.354364162538,41,640.816247122628,70,623.515954679099,166
"51896","14PES0922A",617.915268670945,21,541.965289029208,22,591.139111328125,15,583.673223009426,58
"51897","14PES0924Z",637.088721827457,38,576.075437757704,36,636.824036447625,38,616.662732010929,112
"51898","14PES0925Y",578.676375970608,41,586.598285054052,43,593.063536144438,42,586.112732389699,126
"51899","14PES0926X",654.051571007931,33,654.079382645456,38,685.497967842298,39,664.542973831895,110
"51900","14PES0927W",644.460166083442,36,608.878583954602,41,601.780080458697,34,618.372943498914,111
"51901","14PES0928V",591.031577477088,26,545.473190307617,26,546.063512853674,37,560.856093546127,89
"51902","14PES0929U",677.936280281313,31,634.371020773183,23,634.763405433068,26,649.023568829188,80
"51903","14PES0930J",478.865213012695,20,464.072162334736,13,490.756851196289,16,477.898075514573,49
"51904","14PES0931I",707.659002346463,90,692.881728633758,93,724.890890603537,91,708.477207194586,274
"51905","14PES0932H",535.798677884615,13,497.629262288411,9,495.43352332482,13,509.620487832616,35
"51906","14PES0933G",587.364680136404,62,536.003393944274,47,526.006050305489,39,549.791374795389,148
"51907","14PES0935E",519.819940903608,34,476.551160026999,51,531.801765441895,44,509.3909554575,129
"51908","14PES0936D",544.979093198423,27,548.02550427667,29,533.327095314308,27,542.110564263134,83
"51909","14PES0937C",416.069486618042,16,417.602369035993,14,459.152870178223,16,430.941575277419,46
"51910","14PES0938B",0,0,488.703460693359,2,510.969045003255,3,333.224168565538,5
"51911","14PES0940Q",609.91040577608,34,603.679979112413,18,570.569459614001,19,594.719948167498,71
"51912","14PES0942O",506.028946165055,63,512.348939418793,64,536.489629892203,52,518.28917182535,179
"51913","14PES0943N",457.486218620749,17,406.320479498969,18,451.031617164612,32,438.27943842811,67
"51914","14PES0944M",578.07568359375,12,502.827710832868,14,540.660441080729,9,540.521278502449,35
"51915","14PES0949H",577.672129313151,9,460.347585042318,12,568.478440348307,15,535.499384901259,36
"51916","14PES0950X",577.1554882343,78,551.226368672139,74,550.677834162636,63,559.686563689692,215
"51917","14PES0951W",622.650353431702,32,498.821620775306,23,572.363429478237,14,564.611801228415,69
"51918","14PES0952V",569.224254261364,55,574.880054084622,49,584.007503509521,48,576.037270618502,152
"51919","14PES0954T",507.715903145926,14,544.091778841886,11,569.273527257583,17,540.360403081798,42
"51920","14PES0956R",532.838017272949,20,560.957905273438,25,602.411225752397,22,565.402382766261,67
"51921","14PES0957Q",626.932946407434,33,618.85458608774,39,619.660558428083,28,621.816030307752,100
"51922","14PES0958P",571.003904724121,20,543.615333557129,16,540.601669311523,20,551.740302530925,56
"51923","14PES0961C",550.591735839844,26,494.065692138672,20,588.009178855202,22,544.222202277906,68
"51924","14PES0962B",570.653330485026,36,522.822426653923,47,587.943216075068,46,560.472991071339,129
"51925","14PES0964Z",565.893571333452,22,468.323794512682,71,505.208242563101,65,513.141869469745,158
"51926","14PES0965Z",556.598240443638,35,562.266119639079,24,603.949814690484,36,574.271391591067,95
"51927","14PES0966Y",523.565065111433,84,537.669117320668,132,584.358258928571,91,548.530813786891,307
"51928","14PES0968W",516.090586887971,131,539.822970172552,127,541.492149032465,119,532.468568697662,377
"51929","14PES0971J",620.193464006696,28,581.18285341616,27,601.028826713562,32,600.80171471214,87
"51930","14PES0972I",581.740244547526,42,551.617514815985,51,583.872444152832,40,572.410067838781,133
"51931","14PES0976E",459.678879394531,25,439.411192757743,28,497.751433341734,31,465.613835164669,84
"51932","14PES0977D",582.537196140663,51,569.056928253174,40,591.795948028564,40,581.130024140801,131
"51933","14PES0978C",493.82643737793,40,433.467619284605,39,456.916875839233,16,461.403644167256,95
"51934","14PES0979B",514.181056096004,13,449.111539204915,12,438.872112567608,13,467.388235956176,38
"51935","14PES0980R",572.311164269081,13,540.835563151042,15,606.900424957275,16,573.349050792466,44
"51936","14PES0982P",486.954689025879,4,397.892115275065,12,349.662353515625,5,411.503052605523,21
"51937","14PES0983O",436.277379816229,22,521.652460198653,38,512.41186041581,38,490.113900143564,98
"51938","14PES0984N",647.512275695801,16,583.614480825571,26,596.769410705566,20,609.298722408979,62
"51939","14PES0986L",423.722946893601,21,470.738597324916,14,454.975289916992,20,449.81227804517,55
"52467","14PST0004M",569.077057782341,17,564.797006780451,22,565.102362591287,23,566.325475718026,62
"52468","14PST0008I",572.23621186756,63,562.538878220778,52,585.798127629207,65,573.524405905848,180
"52469","14PST0009H",586.4561809193,66,592.499704477738,98,561.775701075424,81,580.243862157488,245
"52470","14PST0014T",578.029268264771,48,553.436028914018,44,592.97225160952,27,574.812516262769,119
"52471","14PST0015S",544.547898576066,37,540.691113558683,44,560.003354347358,59,548.414122160702,140
"52472","14PST0016R",581.697776135103,81,600.127479553223,76,622.378657749721,56,601.401304479349,213
"52473","14PST0017Q",616.280413397427,58,593.127427891323,70,637.888725644066,63,615.765522310939,191
"52474","14PST0020D",0,0,527.534211514143,373,545.889991186947,346,357.80806756703,719
"52475","14PST0023A",571.662056477865,15,534.52404446072,18,594.514201771129,11,566.900100903238,44
"52476","14PST0025Z",561.531327770602,31,580.701797485352,36,548.19776173127,39,563.476962329075,106
"52477","14PST0026Y",557.243998209635,12,502.757378211388,13,559.2146023837,11,539.738659601575,36
"52478","14PST0030K",609.377231029754,47,581.159872000558,35,601.94692325592,32,597.494675428744,114
"52479","14PST0031J",528.140888214111,40,555.384018380301,35,547.903411242427,49,543.809439278946,124
"52480","14PST0032I",611.034599980222,79,574.430563982795,68,616.090947006688,66,600.518703656568,213
"52481","14PST0033H",577.491839422696,69,579.184904420531,77,621.256018535907,65,592.644254126378,211
"52482","14PST0034G",484.698359171549,12,472.670623779297,5,469.157312011719,5,475.508764987522,22
"52483","14PST0036E",574.668975830078,7,535.031723022461,2,662.204116821289,4,590.634938557943,13
"52484","14PST0037D",470.171607971191,16,546.787308636834,17,587.366354370117,20,534.775090326047,53
"52485","14PST0041Q",580.090881347656,42,520.310468097066,43,541.200548254925,46,547.200632566549,131
"52486","14PST0043O",0,0,471.714958190918,8,463.741235351563,10,311.818731180827,18
"52487","14PST0044N",490.394104003906,1,460.227532958984,5,0,0,316.87387898763,6
"52488","14PST0045M",546.741683296535,23,527.63577109889,19,551.808925374349,15,542.062126589925,57
"52489","14PST0046L",563.02008415671,17,532.197742662932,19,523.520532781428,11,539.579453200356,47
"52490","14PTV0003A",464.394464666193,22,485.418644496373,21,500.85322672526,15,483.555445295942,58
"52491","14SES0003S",388.991743299696,9,447.057327270508,10,410.426387241908,7,415.491819270704,26
"52492","14SES0104Q",579.414574363015,22,560.027491251628,18,558.382073443869,23,565.941379686171,63
"52493","14SES0109L",452.965036745425,54,496.590662339154,34,499.499890779194,38,483.018529954591,126
"52494","14SES0116V",467.42406463623,8,517.94609485973,11,525.151055230035,9,503.507071575332,28
"52495","14SES0117U",564.831926269531,25,541.831663432874,19,572.285575465152,19,559.649721722519,63
"52496","14SES0123E",512.143838735727,26,456.588131175322,17,483.241117858887,20,483.991029256645,63
"52497","14SES0124D",531.499923706055,8,484.147739955357,7,477.551763916016,10,497.733142525809,25
"52498","14SES0125C",478.476095804354,41,526.560684204102,44,528.605542218244,27,511.2141074089,112
"52499","14SES0131N",506.818490600586,10,550.889270019531,15,549.466343470982,14,535.7247013637,39
"52500","14SES0133L",358.977020263672,2,439.085662841797,2,372.8525390625,4,390.30507405599,8
"52501","14SES0135J",529.734997558594,5,527.301511128744,12,577.157886505127,8,544.731465064155,25
"52502","14SES0137H",490.987030678607,141,454.344721227259,143,507.725858398437,125,484.352536768101,409
"52503","14SES0142T",510.564572241998,31,533.726064409528,28,594.357052073759,17,546.215896241762,76
"52504","14SES0152Z",481.843741280692,7,394.288262939453,10,434.762020874023,10,436.96467503139,27
"52505","14SES0158U",337.793357849121,6,358.450257873535,20,384.045450310958,19,360.096355344538,45
"52506","14SES0162G",618.819221133278,21,569.601081399357,17,601.027008056641,14,596.482436863092,52
"52507","14SES0164E",550.964420318604,8,516.639823913574,8,492.371922810872,12,519.992055681017,28
"52508","14SES0170P",510.137053116508,23,593.589087486267,32,546.517105829148,21,550.081082143974,76
"52509","14SES0175K",449.186030796596,7,457.774887084961,12,412.321533203125,5,439.760817028227,24
"52510","14SES0179G",376.006004333496,4,354.170013427734,5,349.852844238281,6,360.009620666504,15
"52511","14SES0191B",505.315989176432,12,563.035638982599,11,495.399921764027,11,521.25051664102,34
"52512","14SES0197W",532.239753723145,48,544.408995017027,39,560.803460890247,31,545.81740321014,118
"52513","14SES0205O",561.503076553345,16,530.992661696214,26,605.096962376645,19,565.864233542068,61
"52514","14SES0206N",364.006053924561,16,432.551215035575,14,466.255749511719,20,420.937672823951,50
"52515","14SES0217T",371.054037475586,15,395.95112101237,18,437.736836751302,12,401.580665079753,45
"52516","14SES0230N",410.262191772461,4,339.206303187779,7,378.812035055721,17,376.09351000532,28
"52517","14SES0238F",422.091654459635,3,375.25129699707,2,543.020772298177,3,446.787907918294,8
"52518","14SES0245P",496.860360850459,23,473.582144165039,20,547.114987327939,21,505.852497447812,64
"52519","14SES0274K",605.382553100586,14,569.787936256045,21,625.103701504794,11,600.091396953808,46
"52520","14SES0275J",515.959524301382,13,478.090090433757,12,606.371154785156,3,533.473589840098,28
"52521","14SES0276I",530.491380615234,25,430.127877371652,14,520.358326503209,14,493.659194830032,53
"52522","14SES0277H",534.897722516741,21,558.26555754009,19,627.684885660807,15,573.616055239213,55
"52523","14SES0283S",438.54482014974,165,446.473542513913,146,461.620977289536,136,448.879779984396,447
"52524","14SES0284R",533.222958519345,84,499.931320602829,74,521.885356257512,65,518.346545126562,223
"52525","14SES0298U",432.039905689381,27,0,0,495.691137695312,15,309.243681128231,42
"52526","14SES0311Y",439.197703642004,17,425.927307128906,10,449.842742919922,8,438.322584563611,35
"52527","15DES0001R",461.362784398745,365,459.763314383371,406,507.683037905349,388,476.269712229155,1159
"52528","15DES0002Q",533.839657587004,529,532.819078782025,544,568.884117575253,561,545.180951314761,1634
"52529","15DES0003P",556.298102422861,520,531.528697426693,529,585.626439106034,498,557.817746318529,1547
"52530","15DES0004O",475.380328369141,235,460.886455210604,258,490.509572864879,275,475.592118814875,768
"52531","15DES0005N",499.087936371092,504,504.80524549049,482,535.452543601012,468,513.115241820864,1454
"52532","15DES0006M",462.501708312988,250,458.740893066406,250,492.078486342374,257,471.10702924059,757
"52533","15DES0008K",506.197578458538,538,502.178091430664,525,509.464905451479,458,505.946858446894,1521
"52534","15DES0009J",457.009124895848,218,463.041899037916,172,500.653843326463,181,473.568289086742,571
"52535","15DES0010Z",461.923716401103,351,460.19912401628,307,515.894627446714,322,479.339155954699,980
"52536","15DES0011Y",476.466517548297,487,472.942506985276,479,507.016678249529,427,485.475234261034,1393
"52537","15DES0012X",511.402830454929,484,521.691663610661,479,536.751233817604,491,523.281909294398,1454
"52538","15DES0013W",515.757050408257,324,496.526885885277,302,526.763151799771,263,513.015696031102,889
"52539","15DES0014V",482.527520013449,281,457.242256597263,335,501.26723733072,347,480.345671313811,963
"52540","15DES0015U",499.942842748242,562,501.68418820814,553,522.528455599933,568,508.051828852105,1683
"52541","15DES0017S",549.306720184765,556,515.291290102626,507,568.445533021657,522,544.347847769683,1585
"52542","15DES0018R",526.020206396585,487,509.219441263299,456,545.60007856732,494,526.946575409068,1437
"52543","15DES0019Q",458.753812429505,471,444.7671342707,441,480.048263127903,434,461.189736609369,1346
"52544","15DES0020F",465.23366790316,335,460.819978649033,323,502.286955017974,345,476.113533856723,1003
"52545","15DES0021E",498.586077498631,503,504.640913436925,433,538.16888184674,452,513.798624260765,1388
"52546","15DES0022D",473.407920721805,264,480.37844860743,252,488.185928116983,268,480.657432482073,784
"52547","15DES0024B",499.118736908815,428,488.848871053545,419,556.045553379304,466,514.671053780555,1313
"52548","15DES0025A",473.601125551088,379,480.224958649909,373,500.312055754725,377,484.712713318574,1129
"52549","15DES0027Z",503.086465286882,292,500.845778615851,285,510.486209797409,318,504.806151233381,895
"52550","15DES0028Y",476.659329923577,545,473.84913160536,495,515.328810431741,528,488.612423986893,1568
"52551","15DES0029X",493.410702492693,139,500.025384714906,142,568.080665072104,133,520.505584093234,414
"52552","15DES0030M",451.559991752577,318,457.890432066076,340,491.060190609088,313,466.836871475914,971
"52553","15DES0031L",518.875031571822,550,510.215862980067,535,536.86760075887,504,521.986165103587,1589
"52554","15DES0032K",510.80446506439,187,455.273214763106,221,479.848063617671,218,481.975247815056,626
"52555","15DES0033J",483.220665558291,355,445.658599408653,343,500.720999790245,355,476.53342158573,1053
"52556","15DES0034I",466.5934064805,349,458.368446787451,314,490.075480143229,315,471.67911113706,978
"52557","15DES0035H",467.31411468196,394,463.397391553195,424,497.431750723564,441,476.047752319573,1259
"52558","15DES0036G",511.451306172333,458,517.002657044609,424,537.19045554267,432,521.881472919871,1314
"52559","15DES0037F",467.575175339614,246,472.986702253234,212,503.301201375326,240,481.287692989391,698
"52560","15DES0038E",481.409044883991,290,471.828417096819,280,534.092924484099,297,495.776795488303,867
"52561","15DES0039D",510.459689017198,457,493.563150670914,439,539.530840289065,429,514.517893325726,1325
"52562","15DES0040T",512.272569972158,302,478.993548844212,258,535.590350064364,264,508.952156293578,824
"52563","15DES0041S",492.142046963211,274,472.587787387096,269,505.597662959538,282,490.109165769949,825
"52564","15DES0042R",479.559317356472,431,478.493281398582,419,506.919956159231,397,488.324184971429,1247
"52565","15DES0043Q",488.964360088941,502,481.514336140951,450,515.964284653112,493,495.480993627668,1445
"52566","15DES0044P",470.214740208217,574,465.401846209377,557,495.120950691545,522,476.912512369713,1653
"52567","15DES0045O",492.786179095383,241,484.368016847422,284,516.89020211356,273,498.014799352122,798
"52568","15DES0046N",459.449155587257,459,442.30217106835,421,495.210222136669,390,465.653849597425,1270
"52569","15DES0047M",520.449088100329,514,481.179812299971,559,514.74390944053,497,505.457603280277,1570
"52570","15DES0048L",466.627068330819,389,449.250239202768,377,487.9505987298,365,467.942635421129,1131
"52571","15DES0049K",501.629541714986,480,500.216883537986,440,544.468606383712,432,515.438343878895,1352
"52572","15DES0050Z",470.345943580483,265,470.590079140065,279,513.602211051152,290,484.8460779239,834
"52573","15DES0051Z",443.113166041628,169,457.074715681137,157,466.716797795128,199,455.634893172631,525
"52574","15DES0052Y",455.755334361683,275,440.244821503406,254,487.858623216132,238,461.286259693741,767
"52575","15DES0053X",501.93685701345,454,492.643037659781,448,523.538827471259,422,506.039574048163,1324
"52576","15DES0054W",494.336833223383,141,453.355903576893,157,492.956340383976,141,480.216359061418,439
"52577","15DES0056U",453.370411365956,222,460.410307622051,251,491.347870178223,250,468.376196388743,723
"52578","15DES0057T",445.349572440905,195,434.82948067338,207,465.190824247254,197,448.45662578718,599
"52579","15DES0058S",499.766747962317,397,503.697687521099,405,512.069803128068,382,505.178079537161,1184
"52580","15DES0059R",493.101568158889,151,475.485042842742,155,506.193213421365,138,491.593274807665,444
"52581","15DES0060G",510.966316002642,173,493.414382376322,164,543.146808951242,140,515.842502443402,477
"52582","15DES0061F",511.607177035185,371,497.735376772673,345,537.817525649212,338,515.72002648569,1054
"52583","15DES0062E",475.582321166992,447,458.913022994995,456,510.138567959821,432,481.544637373936,1335
"52584","15DES0063D",476.089752268237,215,452.709042531139,212,474.322778998481,180,467.707191265952,607
"52585","15DES0064C",456.660663973901,372,470.086292922876,314,500.786830342611,300,475.844595746463,986
"52586","15DES0065B",469.35611957457,328,471.848351242963,340,494.886783589286,361,478.697084802273,1029
"52587","15DES0066A",505.10314514881,508,497.524718334572,439,536.666335042318,435,513.098066175233,1382
"52588","15DES0068Z",445.171339289347,360,440.92652130127,376,461.842934879787,355,449.313598490134,1091
"52589","15DES0069Y",455.178835550944,162,461.546099034751,164,528.96849091199,196,481.897808499228,522
"52590","15DES0070N",457.799652653356,496,462.863017546001,475,480.010458780924,450,466.891042993427,1421
"52591","15DES0071M",499.803201390064,254,473.26894224792,238,511.37697873583,255,494.816374124605,747
"52592","15DES0073K",458.069973338734,220,463.61767269614,183,499.586049449687,196,473.757898494854,599
"52593","15DES0075I",468.473069259099,448,476.644269992373,427,509.522544341964,397,484.879961197812,1272
"52594","15DES0077G",580.776449203491,144,506.75561782061,177,520.481418560078,154,536.004495194726,475
"52595","15DES0079E",490.437310424805,250,489.502041924269,266,502.345722954987,237,494.095025101354,753
"52596","15DES0087N",459.655841827393,444,453.361830686447,421,486.041935706014,382,466.353202739951,1247
"52597","15DES0094X",492.08402797154,294,479.41455078125,347,530.466939353943,320,500.655172702244,961
"52598","15DES0095W",443.471222276632,173,427.085469453231,184,482.751436098977,241,451.10270927628,598
"52599","15DES0096V",466.298715400696,160,462.344445954329,159,481.187824275218,147,469.943661876748,466
"52600","15DES0097U",471.715818736179,242,443.646202352773,230,516.991876747402,197,477.451299278785,669
"52601","15DES0098T",430.610047234429,270,445.847957735283,215,475.896780812268,227,450.784928593993,712
"52602","15DES0099S",467.755457511315,520,459.472692366569,496,484.50932068321,407,470.579156853698,1423
"52603","15DES0100R",466.748868884462,132,469.853687692196,141,480.623743406484,142,472.408766661047,415
"52604","15DES0101Q",467.56055055134,386,468.650731913249,330,504.299710059947,397,480.170330841512,1113
"52605","15DES0102P",462.862963918912,59,430.557930628459,96,469.986994171143,80,454.469296239504,235
"52606","15DES0103O",489.868089844057,397,496.672124630937,428,533.657167894358,361,506.732460789784,1186
"52607","15DES0104N",443.662270120105,159,477.630532283911,149,506.14301801409,140,475.811940139369,448
"52608","15DES0105M",426.891479908336,110,439.416742248535,100,473.200189009957,92,446.502803722276,302
"52609","15DES0106L",469.928686618805,64,453.644916881214,66,505.071015608938,76,476.214873036319,206
"52610","15DES0107K",455.145384724935,60,426.912400987413,63,471.037549162564,73,451.031778291637,196
"52611","15DES0108J",474.379057356455,103,485.025548683023,106,484.494522611974,118,481.299709550484,327
"52612","15DES0109I",421.001547785089,101,442.731096308282,94,464.319232234248,108,442.683958775873,303
"52613","15DES0110Y",444.578918457031,89,464.330026645853,99,511.849787394206,84,473.586244165697,272
"52614","15DES0111X",437.652606172382,212,460.521633954115,213,476.733735266397,215,458.302658464298,640
"52615","15DES0112W",474.779977768752,321,440.878424284193,360,493.939220315159,303,469.865874122702,984
"52616","15DES0114U",450.997046830675,347,450.763191492417,340,484.274721250429,364,462.011653191174,1051
"52617","15DES0115T",517.452703857422,110,490.245083848969,119,546.147776389609,98,517.948521365333,327
"52618","15DES0117R",466.084738991477,66,435.518747225675,55,460.539226229229,63,454.04757081546,184
"52619","15DES0118Q",474.738010728216,332,470.87004001324,312,487.795661953229,283,477.801237564895,927
"52620","15DES0119P",445.92163437219,139,456.197768953111,144,463.586358388265,144,455.235253904522,427
"52621","15DES0220D",429.169367952167,159,445.342148059516,197,455.291678903183,207,443.267731638289,563
"52622","15DES0221C",453.252565187829,428,455.071793273255,364,477.228168267854,382,461.850842242979,1174
"52623","15DES0222B",498.742063794817,280,490.464738560474,254,504.06423330307,256,497.75701188612,790
"52624","15DES0223A",450.920002840003,49,450.145597132241,41,424.766741071429,35,441.944113681224,125
"52625","15DES0224Z",448.675182043988,115,476.893043110389,131,458.563266612865,108,461.377163922414,354
"52626","15DES0225Z",440.526022537895,92,419.133943445542,102,438.403386713384,91,432.687784232274,285
"52627","15DES0226Y",469.05293669524,54,449.074476623535,60,472.830471398695,53,463.652628239157,167
"52628","15DES0227X",479.365769392607,302,464.390707546114,349,504.576301717886,373,482.777592885536,1024
"52629","15DES0228W",504.431951048148,221,479.076398490679,202,511.91758340864,201,498.475310982489,624
"52630","15DES0229V",457.995145387287,158,464.031394812711,157,469.654191428084,123,463.893577209361,438
"52631","15DES0230K",442.913304554332,55,434.279358980948,57,457.595002629207,65,444.929222054829,177
"52632","15DES0231J",490.940899392833,92,466.752018795738,79,461.50192676891,66,473.06494831916,237
"52633","15DES0232I",511.512762504711,399,483.43141899544,263,526.674436002164,259,507.206205834105,921
"52634","15DES0233H",461.635445438214,134,439.978732418704,154,487.310278444874,147,462.974818767264,435
"52635","15DES0234G",447.150567626953,125,441.000938941692,116,456.569984286439,102,448.240496951695,343
"52636","15DES0235F",424.728392963262,258,411.855485035823,208,465.920612812042,192,434.168163603709,658
"52637","15DES0236E",492.542635480934,214,478.511134798565,189,525.530758221944,192,498.861509500481,595
"52638","15DES0237D",505.662983588453,212,484.640285368889,217,538.750274360471,205,509.684514439271,634
"52639","15DES0238C",457.968619907924,175,462.758972647302,191,506.288619462834,172,475.672070672687,538
"52640","15DES0239B",462.406769566566,318,462.523406781648,304,474.938153423841,316,466.622776590685,938
"52641","15DES0240R",469.471217809099,89,438.904587470161,90,477.648241043091,88,462.008015440783,267
"52642","15DES0241Q",489.959725072828,59,462.285469261376,74,498.211775835823,68,483.485656723342,201
"52643","15DES0242P",488.129971060783,157,464.48803667341,140,516.031981537308,138,489.549996423833,435
"52644","15DES0243O",414.963316674326,51,422.267012652229,51,420.918018209523,29,419.382782512026,131
"52645","15DES0244N",485.473494023862,115,472.287215523098,92,540.777594408943,103,499.512767985301,310
"52646","15DES0245M",480.743494497181,177,461.109799750946,159,479.623824437459,144,473.825706228529,480
"52647","15DES0246L",462.928923874759,178,469.944925689697,160,493.26521417272,171,475.379687912392,509
"52648","15DES0247K",433.211527225889,145,429.188826904297,125,472.058752858741,117,444.819702329642,387
"52649","15DES0248J",476.476478664354,261,483.53906017801,230,524.917463499334,223,494.977667447233,714
"52650","15DES0249I",449.204519408665,237,451.615398156597,259,496.737133575321,257,465.852350380194,753
"52651","15DES0250Y",497.798656599324,253,473.236468178885,224,507.323198310295,233,492.786107696168,710
"52652","15DES0251X",452.313556671143,124,469.069572392216,135,473.903480042803,94,465.095536368721,353
"52653","15DES0252W",412.241546630859,30,410.66864084643,43,440.949951171875,48,421.286712883055,121
"52654","15DES0253V",462.109135657736,159,475.925071447036,170,488.888791835054,188,475.640999646609,517
"52655","15DES0254U",492.113504908635,260,464.709024343183,310,527.991513009799,295,494.938014087206,865
"52656","15DES0255T",494.386517815841,190,480.0987843233,170,519.380342570785,153,497.955214903308,513
"52657","15DES0256S",476.831315260667,52,445.601709759425,63,535.247308076318,67,485.89344436547,182
"52658","15DES0257R",437.650306224823,64,439.683835785964,58,491.758328797387,61,456.364156936058,183
"52659","15DES0258Q",503.126592477163,192,477.129054125618,204,496.828638423573,176,492.361428342118,572
"52660","15DES0259P",513.209534968292,239,484.449875099072,207,523.158076736162,212,506.939162267842,658
"52661","15DES0260E",452.454301998939,162,483.249418282214,162,503.812835325678,166,479.838851868944,490
"52662","15DES0261D",444.104767474932,97,572.632698722508,92,463.487436365198,108,493.408300854212,297
"52663","15DES0262C",457.562020263672,75,496.400745557702,46,481.387642901877,46,478.450136241084,167
"52664","15DES0263B",526.182857737822,34,492.925987937234,44,490.598163026752,33,503.235669567269,111
"52665","15DES0264A",454.823627253941,280,458.200277673193,249,488.516375865751,206,467.180093597628,735
"52666","15DES0265Z",454.202839274983,91,414.396186998155,90,459.411780332908,78,442.670268868682,259
"52667","15DES0266Z",481.01641424771,29,474.744320140165,17,440.56487394634,19,465.441869444739,65
"52668","15DES0267Y",521.468328523399,201,514.451082190689,196,545.825807174834,202,527.248405962974,599
"52669","15DES0268X",480.912618654584,109,495.637007967048,109,507.249003601074,100,494.599543407568,318
"52670","15DES0269W",529.185719807943,12,578.39449893727,17,539.150713239397,14,548.910310661537,43
"52671","15DES0270L",490.948177083333,75,455.528312800481,65,489.824351455226,66,478.766947113013,206
"52672","15DES0271K",486.85614539837,87,502.211800765991,80,514.871760050456,108,501.313235404939,275
