"","cct","Promedio2011","Promedio2010","Promedio2009"
"782","02PES0208J",618.079355672201,607.830368027436,633.508184706752
"783","02PES0209I",658.874417422111,613.78027835299,596.751867121564
"784","02PES0210Y",527.098002011298,578.336049942106,595.988532660664
"785","02PES0211X",457.367255522346,160.921211751302,489.045130733021
"786","02PES0212W",645.06586681078,629.027000446367,597.222633138173
"787","02PES0213V",555.375030093878,531.798840180104,516.479342910242
"788","02PES0214U",512.984191894531,486.73801252577,457.229642232259
"789","02PES0215T",603.051377354322,544.411881153496,597.716017280529
"790","02PST0010S",542.727908088889,513.727964049724,540.40055137271
"791","03DES0001M",518.116944079067,516.006571486989,518.69507932359
"792","03DES0002L",513.566625424477,528.094271986971,509.211368529686
"793","03DES0003K",442.857734705512,472.644236283056,472.744465998633
"794","03DES0004J",432.239902176435,459.704652973179,459.655251803623
"795","03DES0005I",474.434844921355,514.356286722964,497.701196997716
"796","03DES0006H",544.761092575174,526.708742590394,501.462989940757
"797","03DES0007G",464.822868982335,488.144616982654,493.52440204555
"798","03DES0010U",449.199931420181,436.695947537737,457.156754468517
"799","03DES0011T",477.273373184398,498.839956020352,484.043517142667
"800","03DES0012S",454.361393366104,453.603765281169,467.492126581287
"801","03DES0013R",448.857115614149,480.367136388719,492.685703534471
"802","03DES0014Q",459.059995265671,478.966959673707,455.263261757124
"803","03DES0015P",439.088401250251,472.297468889882,471.613893407977
"804","03DES0017N",684.079973881595,577.674438702619,512.691132382104
"805","03DES0018M",561.961844578233,556.105492924887,538.320456946193
"806","03DES0019L",532.994210050096,532.383429147145,512.893627868527
"807","03DES0020A",558.975186880465,573.395896137625,496.714742577843
"808","03DES0021Z",517.388796369177,526.020306280721,492.897171691519
"809","03DES0022Z",529.516818328245,517.238183278441,519.825955411857
"810","03DES0023Y",471.396019319516,486.367370148192,478.087747433359
"811","03DES0024X",506.949941530089,577.454201314683,471.482400754898
"812","03DES0025W",570.039152935643,523.517747435468,518.23437383198
"813","03DES0026V",465.513184350103,467.753587599364,503.544204161886
"814","03DES0027U",553.942586503806,553.323609211358,562.134119077294
"815","03DES0028T",480.330484481604,494.49479192475,488.524555745307
"816","03DES0029S",462.038531187709,494.973458520758,467.932379377627
"817","03DES0030H",502.047359145753,518.056738660075,490.463089966378
"818","03DES0031G",474.0265717121,475.731938972045,480.018299819341
"819","03DES0032F",477.216922121207,506.360663532834,467.199097192812
"820","03DES0033E",510.010568173473,522.655083917536,518.967272078954
"821","03DES0034D",455.628157506141,471.764245380959,474.239150863742
"822","03DES0035C",283.866210230185,150.813158451284,NA
"823","03DSN0005Q",491.74680158827,489.253384980701,508.596052805583
"824","03DST0001E",474.470235402718,459.896037201843,486.657727315527
"825","03DST0002D",454.515608949328,486.637917473601,482.33999120358
"826","03DST0003C",481.538041584075,466.42955015789,412.282302511306
"827","03DST0004B",479.900088500762,469.29580196654,482.788572509791
"828","03DST0005A",482.954189109668,497.749615690232,498.709695043542
"829","03DST0006Z",475.40161169737,502.772823687518,476.616006737842
"830","03DST0007Z",518.785586693173,514.810008350317,508.3256854433
"831","03DST0008Y",463.613706036003,490.553859380623,484.886077181689
"832","03DST0010M",487.742165137307,508.950174471023,506.176813266249
"833","03DST0011L",517.805433830525,525.399836919503,501.428600609398
"834","03DST0012K",482.318892011904,493.778742370524,484.719261195445
"835","03DST0013J",460.17541618325,472.529536387784,471.430087825896
"836","03DST0014I",526.004738249596,529.187708901742,496.999691842688
"837","03DST0015H",430.572575293647,487.088727688989,443.818090839209
"838","03DST0016G",484.481971509477,499.233684462629,494.216376941869
"839","03DST0017F",521.139470669273,528.105751270651,525.192813383312
"840","03DST0018E",462.628968002822,476.120358729533,462.06347310094
"841","03DST0019D",450.543006909454,481.233536858881,449.331123872983
"842","03DST0020T",511.451875249409,522.053485312462,331.869313364619
"843","03DST0021S",487.27710385782,497.744324828017,323.232352550435
"844","03DST0022R",468.609267303507,328.076867854486,156.326143363272
"845","03DST0023Q",145.56087536282,NA,NA
"846","03ETV0001R",459.172666373076,510.807321839271,490.368807010162
"847","03ETV0002Q",554.383963040083,567.171900012118,469.730989505083
"848","03ETV0003P",555.72052089293,563.636477322049,463.129370175601
"849","03ETV0004O",512.923652770027,486.065592665899,320.899139743381
"850","03ETV0005N",474.212232196142,472.696516880845,473.113108625316
"851","03ETV0006M",471.204759798838,534.017865164914,462.607008192274
"852","03ETV0007L",523.626674530081,456.529868821197,476.919287900572
"853","03ETV0008K",578.754655952128,614.33099032671,562.192081748115
"854","03ETV0009J",552.609389834934,521.728952365451,508.682123819987
"855","03ETV0010Z",432.442474748327,495.397456213125,500.314635100188
"856","03ETV0011Y",525.286578466022,544.713098172788,458.63247511122
"857","03ETV0012X",773.400311957465,615.651688469781,593.731866963704
"858","03ETV0013W",512.001257733945,608.088698793069,534.580728384165
"859","03ETV0014V",394.897840711805,551.653013102214,555.090527004666
"860","03ETV0015U",528.699242217642,521.950834299079,530.561153392303
"861","03ETV0016T",445.599165344238,556.731976826986,513.606469980876
"862","03ETV0017S",496.868845985049,581.19356008459,518.128443852177
"863","03ETV0018R",509.202716598673,550.298978472513,515.228740422413
"864","03ETV0019Q",626.781640625,557.056278047108,536.850174628364
"865","03ETV0020F",507.987099541558,466.878295866144,479.021096801758
"866","03ETV0021E",483.291436351429,475.69781121148,446.863878364237
"867","03ETV0022D",558.308586120605,589.260286458333,612.780774434408
"868","03ETV0023C",224.185455322266,451.968340555827,398.447797987196
"869","03ETV0024B",502.331272076338,490.479255766027,493.731476354117
"870","03ETV0025A",448.853858439128,547.093848673503,489.404239230686
"871","03ETV0026Z",578.117652331596,594.005571973193,523.976099976108
"872","03ETV0027Z",498.863718232654,507.540336778429,435.799865044488
"873","03ETV0028Y",525.897378540039,344.712771097819,347.13986714681
"874","03ETV0029X",477.016093385777,495.428923948213,477.696476470223
"875","03ETV0030M",470.781830707383,451.877872446857,455.234260704404
"876","03ETV0032K",302.377361721463,454.115650092231,445.597188313802
"877","03ETV0033J",560.594133504232,585.527285088433,525.066865087438
"878","03ETV0034I",475.686128954975,500.244152709915,506.40579651568
"879","03ETV0035H",466.664582550831,490.632915868515,519.998881052961
"880","03ETV0036G",490.721194458008,572.727005343967,578.995927598741
"881","03ETV0037F",467.897274925595,482.536836751302,414.408277017099
"882","03ETV0038E",494.838562278142,462.92599171106,490.342025950088
"883","03ETV0039D",434.499912459762,461.862030961778,433.574422341806
"884","03ETV0040T",566.981728206102,548.248252562194,511.271720457818
"885","03ETV0041S",457.380632309687,511.313109588623,467.571989271376
"886","03ETV0042R",460.229697898582,481.377810110682,485.82067063538
"887","03ETV0043Q",465.502760145399,337.892064412435,452.374599880642
"888","03ETV0044P",578.232529703776,612.689684832538,520.060343585948
"889","03ETV0045O",460.118064302387,509.500747115524,497.962992519803
"890","03ETV0046N",489.269881863064,472.435149637858,429.793860880534
"891","03ETV0047M",509.763817053915,509.771705446851,507.013420093971
"892","03ETV0048L",583.860521302835,522.050800220007,507.88024277293
"893","03ETV0049K",473.2586962382,475.430201845522,460.351525771335
"894","03ETV0050Z",465.918076928494,508.005331589166,488.760681020233
"895","03ETV0051Z",425.906204223633,291.483681572808,166.82984161377
"896","03ETV0052Y",489.88360889269,NA,NA
"897","03PES0001R",507.539530206025,490.09413434047,525.5213932903
"898","03PES0002Q",563.72706576156,576.450664471938,562.997017465668
"899","03PES0003P",590.81142567077,593.995295449922,551.311211361058
"900","03PES0008K",578.736337471552,606.222989463291,581.290660324158
"901","03PES0011Y",624.313702949337,572.78473770554,600.086917537419
"902","03PES0012X",565.286382332826,571.517484231395,594.939525893546
"903","03PES0015U",589.048462944161,566.357932213042,584.42355636791
"904","03PES0016T",541.3991670668,573.045649284165,564.957486300595
"905","03PES0018R",636.809976226208,615.500938826698,643.237444315935
"906","03PES0019Q",561.972233223193,533.988720714741,547.344874887618
"907","03PES0021E",567.052176283393,594.37157425226,592.272330390083
"908","03PES0022D",640.894367622807,617.270633764081,588.675086885348
"909","03PES0023C",534.854439193483,570.358919214319,525.893168860165
"910","03PES0024B",590.916372433083,581.459527360451,567.654276310275
"911","03PES0025A",511.944721892386,537.876788443897,534.547647074176
"912","03PES0026Z",642.563311474298,597.491524740787,605.636414677588
"913","03PES0027Z",552.645930123035,540.964755738019,491.327688817733
"914","03PES0028Y",496.177123684353,339.247661287822,515.970741441515
"915","03PES0029X",396.043060745018,591.169831581721,540.387915364018
"916","03PES0030M",589.190475302399,588.702840942621,604.917919558455
"917","03PES0032K",540.98600769043,539.768614269438,515.704582977295
"918","03PES0033J",474.122732543945,462.280225965712,496.575392659505
"919","03PES0034I",640.956253253594,621.600458932301,205.563223097059
"920","03PES0035H",546.155690356939,533.310886110578,511.24176860991
"921","03PES0036G",577.195217656154,502.629403518942,NA
"922","03PES0037F",581.003812098966,402.600749969482,NA
"923","03PES0038E",362.409269968669,NA,NA
"924","03PES0039D",369.417840158837,NA,NA
"925","03PES0040T",531.319162490793,NA,NA
"926","04DES0001L",493.33351484687,489.804059853038,486.751011042421
"927","04DES0002K",763.13059063014,459.951688581816,449.643729146825
"928","04DES0003J",517.535274358399,542.201749759251,529.825131392526
"929","04DES0004I",479.829286583434,478.238102021482,490.00688722721
"930","04DES0005H",459.989034651088,452.633191580842,425.176087979334
"931","04DES0006G",535.738270834319,516.317483514831,465.008042747677
"932","04DES0007F",526.842733473219,523.529537336609,521.927447708395
"933","04DES0008E",453.199460312323,471.141599391826,464.825650701923
"934","04DES0009D",579.106110234323,566.177860056109,540.789888436222
"935","04DES0010T",160.917527401086,NA,NA
"936","04DES0011S",502.868166672237,504.581258281078,499.459150085665
"937","04DES0012R",472.111094417788,567.599827613479,459.199080209826
"938","04DES0013Q",477.795819017591,498.647425479809,477.318408380891
"939","04DES0014P",485.440289353421,483.816011636172,457.236604480567
"940","04DES0015O",469.901840874096,482.480673711681,459.614280558307
"941","04DES0016N",563.905942315632,554.537063754596,561.053672439166
"942","04DES0017M",457.952824435212,460.40572419366,451.055194693849
"943","04DES0018L",507.671738252186,NA,NA
"944","04DSN0001T",260.431915428525,369.46171650722,412.52011079268
"945","04DST0001D",492.071796516567,468.407372682273,469.834590193347
"946","04DST0002C",549.25531010584,511.705119035261,473.215999201396
"947","04DST0003B",480.639825345236,478.500029530037,474.502604036919
"948","04DST0004A",467.997450098475,452.994392813223,465.102977840228
"949","04DST0005Z",438.817100152015,462.968442692427,478.838911605016
"950","04DST0006Z",486.232942477291,435.299224257114,461.365557471297
"951","04DST0007Y",492.789068893742,475.27220416645,456.794473322642
"952","04DST0008X",445.389821224169,471.134621695884,469.923926211145
"953","04DST0009W",518.130440007037,461.531185506986,466.527126111304
"954","04DST0010L",467.97752980457,458.153425114173,463.689320364959
"955","04DST0011K",516.404490530915,521.205198975789,481.885234523218
"956","04DST0012J",450.714671447798,306.921331092794,438.022430243352
"957","04DST0013I",465.659038953195,459.791482072066,489.756361166404
"958","04DST0014H",531.860843633513,495.218236894653,491.205663751886
"959","04DST0015G",447.563293936613,467.652082365011,462.505697708604
"960","04DST0016F",450.210479067083,439.591938629585,441.197442653249
"961","04DST0017E",512.936952995098,505.248922959133,482.622609334774
"962","04DST0018D",465.348112110826,470.976926533607,461.087648627159
"963","04DST0019C",529.668795496742,519.434306264807,485.662375418382
"964","04DST0020S",538.240342338818,487.641221981957,481.272069378854
"965","04DST0021R",546.855879266752,479.670771736847,443.973119177423
"966","04DST0022Q",483.69373577461,647.068921327079,476.084323732952
"967","04DST0023P",461.118046390209,471.110710049217,477.459993194303
"968","04DST0024O",476.529932392224,460.186274521049,455.839332517739
"969","04DST0025N",509.46220341032,496.373275051232,503.612938894143
"970","04DST0026M",510.360123183435,489.078452364476,503.073557708657
"971","04DST0027L",447.941596412798,467.771943047434,459.442210523778
"972","04DST0028K",435.59736879196,455.46179028536,464.749991185485
"973","04DST0029J",463.516426844076,494.490642081959,474.251536951787
"974","04DST0030Z",533.419481817717,443.285496353366,424.505721824295
"975","04DST0031Y",433.802852726029,413.579911280898,457.442451400408
"976","04DST0032X",481.201797660504,482.758104674395,479.823474520211
"977","04DST0033W",451.012404498841,468.917651145745,476.629175309219
"978","04DST0034V",469.820249041589,472.171736982307,448.008404357083
"979","04DST0035U",422.201755938338,427.907633484562,433.704478193459
"980","04DST0036T",557.867468546071,457.080755621883,488.64548811413
"981","04DST0037S",458.385004397737,450.635953704115,531.108017277372
"982","04DST0038R",508.26603824742,518.439218034353,504.37257467279
"983","04DST0039Q",494.010077035745,468.715245744996,538.710820998456
"984","04DST0040F",433.345717952471,484.128735675775,455.273502717301
"985","04DST0041E",543.090857347684,473.978439010405,460.692623222529
"986","04DST0042D",483.358349671838,282.156500801208,459.258980525397
"987","04DTV0001R",447.843136469523,606.786671504268,497.895866717714
"988","04DTV0002Q",523.994436456387,510.004897808142,468.204894704127
"989","04DTV0003P",607.998342725966,580.25866965642,563.593516814403
"990","04DTV0004O",539.321212895711,547.229508118123,526.280098357378
"991","04DTV0005N",483.841430300758,526.891903686523,481.675174095517
"992","04DTV0006M",550.951934538799,602.861921946208,450.74685377898
"993","04DTV0007L",623.784315567787,554.973459498088,476.41027408176
"994","04DTV0008K",551.553020181881,703.250129463009,522.835051719588
"995","04DTV0009J",576.210857073028,658.216886776542,524.563969904518
"996","04DTV0010Z",630.853169012559,575.296386344588,538.160732001589
"997","04DTV0011Y",716.214399697886,712.895814197138,634.053675405271
"998","04DTV0012X",527.167555251936,496.829004850842,490.560151048809
"999","04DTV0013W",750.074106992412,498.660804580856,536.969649541946
"1000","04DTV0014V",729.409588747274,624.160351722195,681.597585244689
"1001","04DTV0015U",526.950635363484,442.512696279449,487.43022446809
"1002","04DTV0016T",574.701604531596,566.089332531404,533.645215198035
"1003","04DTV0017S",509.996922716541,487.00135626032,496.69387455693
"1004","04DTV0018R",785.236867200925,665.703573364058,570.111022693263
"1005","04DTV0019Q",469.081398768875,505.098694148547,482.192067538098
"1006","04DTV0020F",536.702909031649,575.062228826023,484.363439059645
"1007","04DTV0021E",645.065192582872,572.477106323084,608.368298154889
"1008","04DTV0022D",452.980255126953,422.272199786151,428.121865872984
"1009","04DTV0023C",588.56862894694,542.035170738143,560.345481416099
"1010","04DTV0024B",605.028572213795,666.962321116462,484.44823512562
"1011","04DTV0025A",518.68374838791,521.258869129359,340.076721554711
"1012","04DTV0026Z",554.52255548051,664.155069082755,496.810598267767
"1013","04DTV0027Z",485.39196008619,503.800316473674,499.589144244021
"1014","04DTV0028Y",524.568744443778,433.841879856224,403.649067391516
"1015","04DTV0029X",475.938092924579,495.087688933853,510.583660919596
"1016","04DTV0030M",604.52484069682,585.527936097831,531.7234203143
"1017","04DTV0031L",544.423327264929,579.273780701652,604.325120120996
"1018","04DTV0032K",477.869929335236,597.461879964117,505.444676661229
"1019","04DTV0033J",458.953248511764,438.973692520805,421.892128395312
"1020","04DTV0034I",540.617719710043,526.68101030778,522.731974568799
"1021","04DTV0035H",507.062876591673,522.273678450979,480.440323299832
"1022","04DTV0036G",509.762196858724,541.566462381477,522.125202372407
"1023","04DTV0037F",568.049081637456,517.938532765706,497.863215057938
"1024","04DTV0038E",508.978904492927,512.264539082845,521.478236445674
"1025","04DTV0039D",605.142386644607,677.894333087806,505.484360886696
"1026","04DTV0040T",469.418468351226,499.640527852376,482.752802036427
"1027","04DTV0041S",608.069227821414,671.113199811663,594.733340940614
"1028","04DTV0042R",584.814918491637,502.253984109774,423.923730487297
"1029","04DTV0043Q",587.564980760568,479.540774536133,479.849383799235
"1030","04DTV0044P",445.119770885903,496.916846058356,454.852723750362
"1031","04DTV0045O",562.289113616422,527.508665665336,437.088400768258
"1032","04DTV0046N",468.801325768513,491.163095261629,457.038050349806
"1033","04DTV0047M",428.087505353961,614.509942386775,516.90225100577
"1034","04DTV0048L",564.857287474353,580.622339440401,577.005120171441
"1035","04DTV0049K",764.844965503834,692.770963819099,512.731560755258
"1036","04DTV0050Z",575.182329159691,544.531349860297,495.843107435438
"1037","04DTV0051Z",667.382268152482,557.707689569511,502.586467693767
"1038","04DTV0052Y",586.540352569626,567.20891768844,440.288625420464
"1039","04DTV0053X",679.687040600188,575.925116493207,562.368824814305
"1040","04DTV0054W",510.930452759503,464.427063058924,470.492322209221
"1041","04DTV0055V",687.106367323134,542.648599762461,609.816650802406
"1042","04DTV0056U",512.561610704258,448.736766030766,462.842916041503
"1043","04DTV0057T",468.314967600505,468.406171990083,449.560269956236
"1044","04DTV0058S",548.896844863892,561.191248316647,521.107368773441
"1045","04DTV0059R",566.559151967367,684.545504780688,556.332803181239
"1046","04DTV0060G",518.190890994167,533.094033117919,563.499491558653
"1047","04DTV0061F",751.416622324886,682.175906485098,623.945766359066
"1048","04DTV0062E",474.126976013184,511.449155898321,511.729692893053
"1049","04DTV0063D",514.844938767947,513.926214147497,509.244478522407
"1050","04DTV0064C",532.682276913122,593.97602142288,591.959550050335
"1051","04DTV0065B",572.230469127442,460.195006881935,462.330484348974
"1052","04DTV0066A",674.797045705625,593.520964379404,635.938913496714
"1053","04DTV0067Z",544.784003928856,534.305372730532,508.020625779894
"1054","04DTV0068Z",665.147068899649,599.097777329482,547.302686564128
"1055","04DTV0069Y",501.459074910482,588.500081226079,553.378226623995
"1056","04DTV0070N",531.285761310899,565.508415823272,465.387147465459
"1057","04DTV0071M",540.237839055577,520.886870320638,486.144035720825
"1058","04DTV0072L",514.428264024522,568.030141811178,523.956210552118
"1059","04DTV0073K",577.373397241825,540.565227387443,520.54826391157
"1060","04DTV0074J",492.197817256533,512.884400685628,471.85424514562
"1061","04DTV0075I",522.104429100355,482.392959612639,484.377901054071
"1062","04DTV0076H",477.252429538303,558.898671506631,503.739959151657
"1063","04DTV0077G",510.142113120883,615.219739885069,559.658192245611
"1064","04DTV0078F",644.166700053419,545.900529552641,494.263966431111
"1065","04DTV0079E",482.914141194804,592.854850676565,432.095891316732
"1066","04DTV0080U",468.625500233968,497.306965583922,503.302962183069
"1067","04DTV0081T",731.25599444354,550.303955804734,474.963833872477
"1068","04DTV0082S",468.24265882704,453.41821246677,472.962856151439
"1069","04DTV0083R",485.148427004537,510.738529826919,502.217203533839
"1070","04DTV0084Q",497.056457274291,552.771419920176,532.488554364308
"1071","04DTV0085P",450.894596793435,489.319075168707,476.503708929078
"1072","04DTV0086O",514.958537631565,531.278987476079,523.561644151476
"1073","04DTV0087N",643.862120229557,612.890821028266,523.189490794172
"1074","04DTV0088M",596.680587797619,604.885530326171,506.080382599899
"1075","04DTV0089L",639.099215020074,484.573074047382,553.329205020444
"1076","04DTV0090A",456.903645890942,530.49923559632,501.027844577365
"1077","04DTV0091Z",505.80443998468,535.398145624931,474.062508791969
"1078","04DTV0092Z",447.090296573443,336.492171433868,476.280585753996
"1079","04DTV0093Y",540.807507832845,540.755926808352,543.589650472005
"1080","04DTV0094X",601.238038332924,597.878816562229,556.483139292399
"1081","04DTV0095W",551.392158629402,556.848757882403,566.957314336868
"1082","04DTV0096V",481.568226529841,509.430800222653,558.172161752206
"1083","04DTV0097U",579.719018711188,528.610001191639,536.879870944553
"1084","04DTV0098T",591.57690986585,489.732050316966,507.280783628806
"1085","04DTV0099S",648.481742858887,641.417789883084,471.582279265873
"1086","04DTV0100R",421.545817865625,403.604003331018,390.195530966054
"1087","04DTV0101Q",569.754055247587,549.696246005499,551.912230384076
"1088","04DTV0102P",483.149567575166,441.902796493464,452.662519666884
"1089","04DTV0103O",731.933478759387,580.987954542372,600.970363489787
"1090","04DTV0104N",481.9061996963,448.664126869009,528.527627148882
"1091","04DTV0105M",650.638139189866,503.161796718816,498.593216959635
"1092","04DTV0106L",509.204958402194,506.859530046054,513.881373113648
"1093","04DTV0107K",558.004653365524,565.480439080132,528.314917105216
"1094","04DTV0108J",453.034719703311,467.145145105433,432.179650200738
"1095","04DTV0109I",559.756254723693,606.973660401624,549.278524667245
"1096","04DTV0110Y",487.173712268126,495.400628226144,495.955295562744
"1097","04DTV0111X",630.075675657214,538.659792760659,522.817760034809
"1098","04DTV0112W",464.68508663958,608.679587530525,456.47113491891
"1099","04DTV0113V",541.392236376566,536.432928044043,542.128136170216
"1100","04DTV0114U",449.64258567366,537.06917535691,533.504422202306
"1101","04DTV0115T",525.25630001492,506.602677917481,519.207653739236
"1102","04DTV0116S",538.633264384745,583.399254767449,558.404877491486
"1103","04DTV0117R",479.333642323812,475.835462619097,458.729960242259
"1104","04DTV0118Q",574.7774264926,481.512017335685,477.755193259874
"1105","04DTV0119P",426.979714772058,278.463037479285,421.945528666178
"1106","04DTV0120E",559.012924167137,456.956345452203,442.083723867001
"1107","04DTV0121D",453.566504866989,487.476476056543,426.667178926014
"1108","04DTV0122C",421.511223025044,480.328592165552,501.153578623104
"1109","04DTV0123B",457.05904419804,481.538175794813,446.528252581616
"1110","04DTV0124A",465.160031691052,487.079279678587,487.907930065337
"1111","04DTV0125Z",532.400385651765,535.441905987978,495.212988122717
"1112","04DTV0126Z",531.860608055478,514.013178695491,501.940411103077
"1113","04DTV0127Y",524.060416378959,558.732064819336,513.306728293171
"1114","04DTV0128X",519.364101032634,559.790739935882,482.208706911279
"1115","04DTV0129W",705.680533175998,702.540701406973,643.806361558702
"1116","04DTV0130L",568.886988176618,557.003914969308,539.01389625186
"1117","04DTV0131K",567.460794406467,493.113574727376,300.004163671423
"1118","04DTV0132J",328.37459983717,486.591537136502,482.545587206644
"1119","04DTV0133I",478.522429628725,500.734465127039,484.865144529797
"1120","04DTV0134H",586.042947848502,563.181201809055,473.398595304571
"1121","04DTV0135G",663.012961118159,689.049036629336,545.375302187823
"1122","04DTV0136F",570.951487917778,631.287587603401,485.535290633723
"1123","04DTV0137E",813.786466858879,542.067068877044,445.269483421281
"1124","04DTV0138D",580.172475956104,708.951387608431,538.12115994967
"1125","04DTV0139C",634.415462602005,643.189062000297,512.040328671234
"1126","04DTV0140S",501.084901564521,529.863056404881,493.857836667823
"1127","04DTV0141R",504.299988810221,433.437325323196,451.934542987965
"1128","04DTV0142Q",593.966932508681,534.782334895555,423.959201388889
"1129","04DTV0143P",530.244930497427,509.988726742053,484.405543524672
"1130","04DTV0144O",566.324168613979,603.074047088623,473.301760812091
"1131","04DTV0145N",430.794894818906,432.907024259257,421.247354239005
"1132","04DTV0146M",485.693352593316,469.237374974811,436.155257716323
"1133","04DTV0147L",607.519665866428,440.734434339735,500.708177645244
"1134","04DTV0148K",507.485508219401,385.996418762207,391.697631496853
"1135","04DTV0149J",511.305420376006,528.028317327667,324.85683274042
"1136","04DTV0150Z",533.179280070515,520.23105875651,291.264320262964
"1137","04DTV0151Y",462.474969847589,297.743570236933,NA
"1138","04DTV0152X",367.97743291928,272.107933429757,NA
"1139","04DTV0153W",460.454956256523,346.96651119656,NA
"1140","04DTV0155U",671.292530556331,388.907046231357,NA
"1141","04DTV0156T",142.860401826746,NA,NA
"1142","04DTV0157S",203.559961228144,NA,NA
"1143","04DTV0158R",228.326641264416,NA,NA
"1144","04EES0003I",449.111517200705,470.107660084058,468.47830474811
"1145","04ESN0003Q",405.352878316244,464.70914335705,452.682127323857
"1146","04ESN0004P",373.377654012044,435.154010009766,417.372447713216
"1147","04ESN0006N",411.767479790582,450.964013671875,469.648760477702
"1148","04KTV0001A",422.706216176351,NA,426.194151814779
"1149","04KTV0002Z",560.159785679408,NA,380.907345920139
"1150","04KTV0003Z",286.175031873915,NA,406.483926137288
"1151","04KTV0004Y",129.688535563151,NA,432.07820892334
"1152","04KTV0005X",461.106183539496,NA,455.197994316949
"1153","04KTV0007V",163.703008015951,NA,489.71793401809
"1154","04KTV0008U",484.640149434408,NA,439.885177612305
"1155","04KTV0009T",494.246306468822,NA,474.389034089588
"1156","04KTV0010I",561.604243808322,NA,491.328098042806
"1157","04KTV0012G",444.117063734267,NA,414.17009538923
"1158","04KTV0013F",448.229327731662,NA,453.956678602431
"1159","04KTV0014E",417.786607530382,NA,397.572685072157
"1160","04KTV0015D",516.118530273438,NA,504.578533596463
"1161","04KTV0016C",544.149951171875,NA,460.578259277344
"1162","04KTV0017B",457.178893800766,NA,516.046162923177
"1163","04KTV0019Z",434.290232170953,NA,466.752500988188
"1164","04KTV0020P",422.016683790419,NA,461.256467692057
"1165","04KTV0021O",396.017293294271,NA,424.401674906413
"1166","04KTV0022N",505.833207024468,NA,500.470445614769
"1167","04KTV0023M",307.939480251736,NA,422.924986662688
"1168","04KTV0024L",479.50288526747,NA,361.427015516493
"1169","04KTV0025K",514.353993733724,NA,450.006213378906
"1170","04KTV0026J",457.454770575629,NA,325.401133219401
"1171","04KTV0028H",451.071711561415,NA,NA
"1172","04KTV0030W",526.753527396066,NA,507.513358787254
"1173","04KTV0031V",437.069363064236,NA,301.383033752441
"1174","04KTV0033T",397.834665934245,NA,NA
"1175","04KTV0034S",487.711439467921,NA,NA
"1176","04KTV0035R",575.453033447266,NA,NA
"1177","04KTV0036Q",482.814788818359,NA,NA
"1178","04KTV0037P",340.019921681238,NA,NA
"1179","04KTV0038O",529.326835632324,NA,NA
"1180","04KTV0039N",502.545440544653,NA,NA
"1181","04KTV0040C",322.608072916667,NA,NA
"1182","04KTV11112",160.664137098524,NA,NA
"1183","04KTV11113",441.815872192383,NA,NA
"1184","04KTV11114",334.359720865885,NA,NA
"1185","04KTV11115",496.02922990587,NA,NA
"1186","04KTV11116",151.577821858724,NA,NA
"1187","04KTV11117",107.192329406738,NA,NA
"1188","04KTV13107",485.408766004774,NA,NA
"1189","04PES0001Q",467.138757723879,500.570014749323,502.495620303807
"1190","04PES0002P",560.434721704088,533.501245615178,546.463667815438
"1191","04PES0005M",525.610077045582,480.348184053107,482.12527215424
"1192","04PES0006L",605.997508783657,560.602435487747,564.509128184377
"1193","04PES0007K",524.537974878109,492.055824449327,500.728790321735
"1194","04PES0008J",481.609744344898,456.921185639013,450.874456866894
"1195","04PES0011X",439.062619443094,335.67634337289,465.709514741359
"1196","04PES0012W",375.93995836046,545.303035085822,529.549156801925
"1197","04PES0013V",567.538706204693,452.433601282676,472.89834207837
"1198","04PES0014U",539.61173960311,540.499615327459,540.781291279432
"1199","04PES0016S",476.426130409846,516.703911195722,487.794373194377
"1200","04PES0017R",531.885934193929,517.010248529343,557.322430686345
"1201","04PES0019P",597.925765561851,522.257123003102,472.128868844774
"1202","04PES0020E",534.725617956737,506.775691362287,550.199966279287
"1203","04PES0021D",680.271755662696,688.089163533537,508.122649492536
"1204","04PES0022C",729.853283906594,650.699940161872,660.449592249734
"1205","04PES0023B",541.342385587637,563.136174057469,535.109561451597
"1206","04PES0024A",464.32275910675,464.817453812619,497.465431845186
"1207","04PES0025Z",629.845163881133,617.021488698714,604.577308085031
"1208","04PES0026Z",501.599095389153,518.175081597307,536.487821636778
"1209","04PES0027Y",493.193112926323,504.944017459185,469.084907265315
"1210","04PES0028X",622.903148936396,647.759560058787,632.120930222159
"1211","04PES0030L",521.953902271062,580.154178437268,526.130579672996
"1212","04PES0031K",570.618567548151,536.550700259966,531.415702819824
"1213","04PES0032J",551.097647729423,460.889473215739,536.560717709415
"1214","04PES0033I",432.482822919133,470.379794389774,493.165346700678
"1215","04PES0034H",536.580892830221,524.292339706421,510.646602842543
"1216","04PES0035G",537.415334065755,430.379166635841,508.699929181267
"1217","04PES0036F",591.738930278947,562.485839771681,570.881826536299
"1218","04PES0037E",546.607621164033,508.187459343432,472.294168429905
"1219","04PES0038D",170.936391194661,477.333679199219,534.402764759367
"1220","04PES0040S",521.542678884384,479.496768421985,498.157194397942
"1221","04PES0041R",466.727793420178,504.533848349512,488.191190613641
"1222","04PES0042Q",584.35116345917,529.182094476606,NA
"1223","04PES0043P",410.980302233574,NA,NA
"1224","04PES0044O",459.735156032017,NA,NA
"1225","04PES0045N",375.866960436331,NA,NA
"1226","04PES0046M",589.208391110859,NA,NA
