"","cct","cal_mat1","N1","cal_mat2","N2","cal_mat3","N3","PromedioSecundaria","NTotal"
"58839","15ETV0435I",495.153551968661,22,558.906482897307,19,593.865564682904,17,549.308533182957,58
"58840","15ETV0453Y",636.597930908203,8,598.858530680339,6,592.128458658854,3,609.194973415798,17
"58841","15ETV0652X",428.036901855469,5,440.820701599121,8,628.635663713728,7,499.164422389439,20
"58842","15ETV0693X",473.874819946289,10,453.809503173828,5,517.362240600586,10,481.682187906901,25
"58843","15ETV0712V",640.900192260742,8,422.525672912598,12,547.779296875,5,537.068387349447,25
"58844","15ETV0718P",467.135520533512,19,512.176914609712,29,510.03885605756,17,496.450430400261,65
"58845","15ETV0727X",619.04345703125,6,550.819669283353,13,663.37431751598,11,611.079147943528,30
"58846","15ETV0014Z",449.028210449219,10,557.236362457275,16,508.278079223633,10,504.847550710042,36
"58847","15ETV0162I",489.865803594175,46,618.281765806909,51,547.248320079985,42,551.798629827023,139
"58848","15ETV0270Q",530.861124674479,12,554.210605019017,19,549.133203125,5,544.734977606165,36
"58849","15ETV0416U",660.438842773438,13,468.013463338216,6,591.217010498047,14,573.223105536567,33
"58850","15ETV0450A",512.819045122932,17,569.337153116862,18,541.221810477121,7,541.126002905638,42
"58851","15ETV0541S",769.69792175293,16,644.897026062012,20,565.245422363281,22,659.946790059408,58
"58852","15ETV0554W",485.163016579368,33,596.382486131456,36,570.87592569987,30,550.807142803565,99
"58853","15ETV0668Y",505.171917724609,15,507.235510932075,9,588.321687825521,15,533.576372160735,39
"58854","15ETV0701P",509.352935791016,4,499.938653564453,5,493.632350376674,7,500.974646577381,16
"58855","15ETV0745M",506.570039447985,19,484.761892465445,13,529.341289813702,13,506.891073909044,45
"58856","15ETV0759P",655.113604736328,10,637.309916178385,9,533.183109283447,8,608.535543399387,27
"58857","15EES0172J",509.028246963233,114,486.351131773832,114,511.508802179705,114,502.29606030559,342
"58858","15EES0163B",536.340995872414,182,519.602086436992,196,554.192118326823,189,536.71173354541,567
"58859","15EES0119O",439.475435697115,52,471.859366345761,67,464.871001045659,53,458.735267696179,172
"58860","15EES0633C",480.949938476563,125,491.839516194661,105,522.148187084733,107,498.312547251986,337
"58861","15EES0637Z",459.091218382448,91,439.956023258949,67,482.711956787109,80,460.586399476169,238
"58862","15EES0534C",473.919046686984,87,453.116197155368,93,481.663107539831,89,469.566117127394,269
"58863","15EES0644I",471.970371704102,50,455.987199214467,57,503.82413714865,46,477.260569355739,153
"58864","15EES0918H",437.704442120981,69,455.072920158728,67,468.693806503758,66,453.823722927822,202
"58865","15EES1082Y",538.787179311117,24,511.936520996094,25,539.884246826172,23,530.202649044461,72
"58866","15EES1086U",577.532110837427,101,602.682085770827,104,619.691426790678,104,599.968541132977,309
"58867","15EES1314Y",529.892947843705,87,551.435682084825,72,537.474002109485,89,539.600877346005,248
"58868","15EES1198Y",490.965029951455,69,465.391259865683,61,513.036087263876,67,489.797459027005,197
"58869","15PES0853U",556.551480102539,10,511.492262406783,11,534.383023348722,11,534.142255286014,32
"58870","15PES0857Q",581.843708385121,11,598.19149017334,8,629.689974271334,13,603.241724276598,32
"58871","15PES0888J",558.101409912109,7,666.372814941406,5,586.40667288644,7,603.626965913318,19
"58872","15PES0983N",521.039970397949,4,721.389180501302,3,532.369873046875,2,591.599674648709,9
"58873","15EST0016K",516.804335821243,42,506.215625217983,28,513.865131671612,52,512.295030903612,122
"58874","15EES0167Y",477.757241490376,83,488.873590295965,88,494.853460770619,79,487.16143085232,250
"58875","15EES1166F",473.865950300887,37,510.556651868318,38,508.914853922526,30,497.779152030577,105
"58876","15EES0175G",530.625426989644,119,518.352148132324,100,536.636497240388,89,528.538024120785,308
"58877","15EES1402S",475.843282063802,18,462.483783428486,13,515.220321655273,16,484.515795715854,47
"58878","15EES0176F",518.873195455532,99,515.548972865513,105,501.323118804603,93,511.91509570855,297
"58879","15EES0642K",458.772753807806,62,467.184013014573,65,478.204594498974,59,468.053787107118,186
"58880","15EES0282P",476.949366251628,24,511.553575955904,26,555.328686258067,23,514.610542821866,73
"58881","15EES0647F",584.876154218401,56,483.153153773716,70,537.20818763146,65,535.079165207859,191
"58882","15EES0648E",495.954164428711,50,540.989596557617,30,544.359061948715,31,527.100940978348,111
"58883","15EES0649D",539.359516816981,17,527.955953325544,28,570.447728207237,19,545.921066116587,64
"58884","15EES0545I",475.021910014905,38,492.482693555878,41,488.66037940979,48,485.388327660191,127
"58885","15EES0229U",508.273461303711,50,507.098373135653,55,522.435440278389,71,512.602424905918,176
"58886","15EES1081Z",442.145785377139,21,483.943501790365,21,537.561539870042,13,487.883609012515,55
"58887","15EES0878X",509.222810533312,18,455.133005371094,25,523.381808576913,29,495.912541493773,72
"58888","15EST0829G",430.852073838976,45,444.144911392875,46,490.462362925212,48,455.153116052354,139
"58889","15EST0770Y",496.120413554083,291,551.516395776652,257,548.519068193612,271,532.051959174782,819
"58890","15EST0771X",466.937207122347,134,501.157176298254,119,489.24673333419,95,485.780372251597,348
"58891","15EST0102G",498.404514312744,136,493.878583210271,123,487.18660600056,129,493.156567841192,388
"58892","15EST0799C",470.354240015933,57,445.404694693429,84,470.113617451986,60,461.957517387116,201
"58893","15EST0811H",483.702446388712,245,507.225396366443,236,517.624518516504,211,502.850787090553,692
"58894","15EES0248I",484.273176533467,185,493.260578918457,180,539.202312698781,183,505.578689383568,548
"58895","15EES0724U",462.144290737339,143,490.138118524661,174,503.366440958052,134,485.216283406684,451
"58896","15EES1371P",455.518927212419,87,479.468069342118,79,477.482573578323,69,470.823190044287,235
"58897","15EES1450B",438.761419498219,170,461.649087262835,175,483.428526216395,170,461.27967765915,515
"58898","15PES0738C",527.864546421596,35,533.22193145752,32,569.807481719226,41,543.631319866114,108
"58899","15PES0833G",483.944088862492,52,509.467862810407,42,517.043752034505,57,503.485234569135,151
"58900","15EST0804Y",509.420032501221,48,480.777051227849,41,567.41067437066,45,519.202586033243,134
"58901","15EST0012O",453.136936732701,56,476.96121106829,56,490.174373485424,54,473.424173762138,166
"58902","15EES0249H",486.107826088959,106,497.849131029706,129,539.68882651641,107,507.881927878358,342
"58903","15EES0794P",472.30609021868,56,453.600515950521,75,452.891769200155,73,459.599458456452,204
"58904","15EES0643J",497.429003300558,131,500.898425823709,115,527.528113003435,116,508.618514042567,362
"58905","15EES0711Q",505.256314086914,20,487.389367910532,26,518.835890028212,27,503.827190675219,73
"58906","15EES0645H",467.543432235718,64,486.200362432571,63,521.38080871582,50,491.708201128036,177
"58907","15EES0646G",468.77602409594,66,444.940855759841,52,503.469302412392,69,472.395394089391,187
"58908","15EES1036M",468.785588264465,32,486.92621046497,31,495.977756581408,47,483.896518436948,110
"58909","15EES1126E",555.53114436223,52,502.963097254435,48,488.955439342152,55,515.816560319606,155
"58910","15EES1470P",536.070744832357,30,520.195627520161,31,485.217638142904,30,513.828003498474,91
"58911","15EES1190F",505.622817993164,56,501.496778634878,52,504.941984838369,49,504.02052715547,157
"58912","15EES1191E",485.817102050781,35,499.478073783543,23,548.407812265249,26,511.234329366524,84
"58913","15ETV0128B",462.004448630593,22,571.296825832791,18,523.808600930607,17,519.03662513133,57
"58914","15ETV0130Q",510.151141357422,10,478.567974853516,10,513.77785550631,13,500.832323905749,33
"58915","15ETV0138I",554.566628707083,38,486.27518112595,37,516.497849897905,22,519.113219910313,97
"58916","15ETV0257W",576.946731041218,29,586.933295355903,18,594.637594471807,23,586.172540289643,70
"58917","15ETV0224E",501.240179922066,51,476.931240408761,35,487.765663146973,40,488.6456944926,126
"58918","15ETV0226C",499.733908163535,37,434.963424414919,57,507.71642727322,45,480.804586617225,139
"58919","15ETV0242U",489.642995198568,9,548.255719866071,7,588.975287543403,9,542.291334202681,25
"58920","15ETV0365D",484.88575553894,16,513.12764784869,17,543.600148127629,26,513.87118383842,59
"58921","15ETV0505N",522.168409778226,31,557.881065368652,20,579.411373740748,19,553.153616295876,70
"58922","15ETV0689K",466.287010030544,47,450.799222946167,32,470.351695905413,35,462.479309627375,114
"58923","15ETV0716R",496.015755208333,15,480.336264474051,14,518.702578457919,11,498.351532713435,40
"58924","15ETV0740R",510.278954001034,17,501.288830925437,17,578.56264604841,14,530.043476991627,48
"58925","15ETV0076M",569.434789779338,47,533.454078674316,40,519.819826872452,46,540.902898442036,133
"58926","15ETV0057Y",412.831393267657,74,482.634097714967,79,508.211724853516,55,467.892405278714,208
"58927","15ETV0063I",499.100085284259,37,550.767818543969,41,538.309679396609,47,529.392527741612,125
"58928","15ETV0736E",599.532629394531,5,485.335160997179,9,513.355997721354,15,532.741262704355,29
"58929","15ETV0132O",488.680694580078,10,488.643569946289,14,581.394866943359,15,519.573043823242,39
"58930","15ETV0313Y",434.089736211868,21,479.422845458984,20,446.295463925316,21,453.269348532056,62
"58931","15ETV0314X",484.382822672526,12,481.318437576294,16,462.0143773696,17,475.905212539473,45
"58932","15ETV0315W",499.256317138672,14,580.331997958097,11,563.210750579834,8,547.599688558867,33
"58933","15ETV0361H",453.113002036934,67,466.9379111236,53,481.738398501748,57,467.263103887427,177
"58934","15ETV0396X",478.57458079945,44,489.499484688895,35,468.424762180873,28,478.832942556406,107
"58935","15ETV0424C",557.498662612017,17,589.99042401995,28,611.431235177176,28,586.306773936381,73
"58936","15ETV0440U",425.070953369141,14,630.892712679776,22,588.867365786904,19,548.27701061194,55
"58937","15ETV0475J",706.558726775341,39,863.432556152344,19,707.475855047053,22,759.155712658246,80
"58938","15ETV0651Y",444.030569637523,17,464.51503499349,6,489.291208902995,15,465.945604511336,38
"58939","15ETV0657S",473.023551093207,18,456.499931335449,12,488.969569279597,13,472.831017236085,43
"58940","15ETV0656T",484.373685564314,14,617.644496372768,14,487.942802877987,17,529.986994938356,45
"58941","15ETV0771K",485.989195324126,21,476.445846557617,16,521.374347262912,18,494.603129714885,55
"58942","15ETV0094B",529.560159683228,64,553.644340931285,55,567.026864559092,47,550.077121724535,166
"58943","15ETV0095A",520.428012350331,46,524.627470871498,29,536.217323303223,36,527.090935508351,111
"58944","15ETV0096Z",428.820068359375,6,389.557452392578,5,430.312150743273,9,416.229890498409,20
"58945","15ETV0097Z",472.733527773903,21,469.277520751953,15,468.387526739211,21,470.132858421689,57
"58946","15ETV0210B",482.202796005621,41,469.790753031886,43,488.341284775152,41,480.111611270886,125
"58947","15ETV0232N",495.425603230794,12,420.569010416667,12,502.185844421387,12,472.726819356283,36
"58948","15ETV0223F",499.212046536532,44,483.874702453613,52,491.427553710938,50,491.504767567028,146
"58949","15ETV0363F",435.350131988525,8,461.188369750977,14,501.362487792969,11,465.966996510824,33
"58950","15ETV0357V",571.527454151827,34,523.366149902344,27,527.184111822219,42,540.692571958797,103
"58951","15ETV0395Y",526.992879231771,18,487.571558413298,23,465.907502205141,31,493.490646616737,72
"58952","15ETV0419R",493.659744262695,10,622.430486505682,11,442.640993558443,13,519.577074775607,34
"58953","15ETV0522D",452.686709594727,20,487.236527292352,19,468.602186203003,16,469.50847436336,55
"59256","15KTV0082H",392.799407958984,3,423.981147766113,4,485.71257019043,4,434.164375305176,11
"59257","15KTV0020V",448.220657348633,2,404.030372619629,4,495.619372558594,5,449.290134175619,11
"59258","15KTV0021U",389.959862342248,13,438.091862996419,6,492.954437255859,4,440.335387531509,23
"59259","15KTV0007A",441.960025024414,10,432.651234944661,3,480.449696858724,3,451.686985609266,16
"59260","15KTV0099H",467.930877685547,5,493.707353864397,7,0,0,320.546077183315,12
"59261","15KTV0023S",342.547027587891,3,362.515991210938,2,0,0,235.021006266276,5
"59262","15KTV0112L",458.666046142578,2,410.23844909668,2,524.749084472656,2,464.551193237305,6
"59263","15KTV0025Q",505.498579237196,9,460.654344346788,9,520.437030029297,5,495.52998453776,23
"59264","15KTV0102E",465.068920898438,5,542.790637207031,5,493.166239420573,3,500.341932508681,13
"59265","15KTV0024R",455.238910381611,13,482.044212341309,4,591.240859985352,4,509.50799423609,21
"59266","15KTV0022T",536.218597412109,4,445.637092590332,4,476.184423828125,5,486.013371276855,13
"59267","15KTV0058H",330.349853515625,2,446.930541992188,2,405.797950744629,4,394.359448750814,8
"59268","15KTV0027O",387.675476074219,3,451.983968098958,3,493.640045166016,2,444.433163113064,8
"59269","15KTV0026P",494.663470458984,5,523.456703186035,4,599.004856654576,7,539.041676766532,16
"59270","15KTV0103D",435.973219129774,9,498.299026489258,2,501.636944580078,5,478.636396733037,16
"59271","15KTV0011N",563.522766113281,4,0,0,579.02939860026,3,380.85072157118,7
"59272","15KTV0008Z",538.605400085449,4,490.282511393229,3,0,0,342.96263715956,7
"59273","15KTV0104C",484.04500664605,9,523.179565429688,2,495.16904703776,3,500.797873037833,14
"59274","15KTV0090Q",439.330342610677,3,0,0,467.385131835938,1,302.238491482205,4
"59275","15KTV0073Z",541.284034729004,4,452.360911051432,3,451.945032755534,6,481.863326178657,13
"59276","15KTV0114J",386.483459472656,2,474.921905517578,2,539.227233886719,2,466.877532958984,6
"59277","15KTV0100G",488.334827423096,8,431.6671875,5,0,0,306.667338307699,13
"59278","15KTV0115I",514.992393493652,8,0,0,0,0,171.664131164551,8
"59279","15KTV0030B",398.253240966797,5,505.097198486328,4,588.631507873535,4,497.327315775553,13
"59280","15KTV0116H",558.651234944661,3,500.908065795898,2,539.335357666016,2,532.964886135525,7
"59281","15KTV0080J",549.95068359375,2,465.693562825521,3,431.633580525716,6,482.425942314996,11
"59282","15KTV0066Q",451.379252115885,3,0,0,457.405578613281,3,302.928276909722,6
"59283","15KTV0101F",419.493988037109,1,598.917602539062,2,539.620559692383,2,519.344050089518,5
"59284","15KTV0041H",398.999428885324,7,395.944010416667,3,461.936553955078,3,418.959997752356,13
"59285","15KTV0012M",406.617191859654,7,395.113479614258,4,461.382939656576,6,421.037870376829,17
"59286","15KTV0042G",525.041264851888,6,470.244742257254,7,490.493658447266,5,495.259888518803,18
"59287","15KTV0013L",476.098861694336,6,492.740826416016,5,544.127954656428,11,504.322547588926,22
"59288","15KTV0110N",481.710296630859,1,0,0,490.077840169271,3,323.929378933377,4
"59289","15KTV0091P",481.594909667969,1,731.988159179688,2,735.187927246094,1,649.59033203125,4
"59290","15KTV0111M",572.054534912109,2,490.170547485352,2,518.960205078125,1,527.061762491862,5
"59291","15KTV0118F",661.80165608724,6,0,0,0,0,220.60055202908,6
"59292","15KTV0014K",426.073089599609,1,433.395080566406,1,0,0,286.489390055339,2
"59293","15KTV0084F",386.186462402344,3,418.859313964844,2,522.13436126709,4,442.393379211426,9
"59294","15KTV0044E",473.538383483887,8,501.007263183594,7,453.418738471137,9,475.988128379539,24
"59295","15KTV0069N",469.962319946289,10,503.49928894043,10,564.80967203776,6,512.757093641493,26
"59296","15KTV0085E",437.156350272042,7,444.046501159668,4,423.172663370768,6,434.791838267493,17
"59297","15KTV0086D",375.10514831543,6,372.065155029297,2,486.08642578125,7,411.085576375326,15
"59298","15KTV0092O",475.301641845703,5,459.036895751953,1,504.253733317057,3,479.530756971571,9
"59299","15KTV0003E",552.150987413194,9,462.093196868896,8,504.311553955078,1,506.185246079056,18
"59300","15KTV0070C",389.494430541992,2,490.785232543945,2,425.609619140625,1,435.296427408854,5
"59301","15KTV0061V",488.620849609375,4,492.55869547526,3,465.707122802734,1,482.295555962457,8
"59302","15KTV0019F",480.381854248047,5,378.05248260498,4,330.250264485677,3,396.228200446235,12
"59303","15KTV0081I",489.866027832031,1,455.545867919922,1,527.128845214844,2,490.846913655599,4
"59304","15KTV0010O",535.205505371094,2,496.745223999023,4,0,0,343.983576456706,6
"59305","15KTV0048A",454.711994171143,8,450.917640686035,8,543.992340087891,2,483.207324981689,18
"59306","15KTV0002F",450.125244140625,2,406.368507385254,4,446.088287353516,3,434.194012959798,9
"59307","15KTV0016I",0,0,452.459785461426,4,0,0,150.819928487142,4
"59308","15KTV0109Y",529.281549072266,5,529.454391479492,6,572.232894897461,4,543.656278483073,15
"59309","15KTV0087C",449.746843610491,7,566.032701764788,7,544.913564046224,12,520.231036473834,26
"59310","15KTV0107Z",408.576629638672,1,500.037139892578,3,476.992523193359,1,461.868764241536,5
"59311","15KTV0063T",511.51309967041,4,518.296997070312,1,600.681579589844,1,543.497225443522,6
"59312","15KTV0097J",400.980798339844,5,458.319104003906,5,0,0,286.43330078125,10
"59313","15KTV0049Z",503.253428141276,3,416.817291259766,6,496.932271321615,3,472.334330240885,12
"59314","15KTV0108Z",406.741282145182,6,419.135168457031,5,0,0,275.292150200738,11
"59315","15KTV0098I",640.251708984375,1,533.282012939453,2,535.015640258789,2,569.516454060872,5
"59316","15KTV0050P",499.75631459554,12,441.453242710658,7,515.791424560547,10,485.666993955582,29
"59317","15KTV0064S",410.760711669922,7,417.66157023112,6,348.705758666992,10,392.376013522678,23
"59318","15KTV0105B",434.474312918527,7,516.804742431641,5,0,0,317.093018450056,12
"59319","15KTV0095L",498.991302490234,3,550.003313337054,7,0,0,349.664871942429,10
"59320","15KTV0094M",515.909217834473,4,442.599474225725,7,543.627258300781,1,500.71198345366,12
"59321","15KTV0052N",485.732315063477,2,560.568756103516,2,480.113227844238,4,508.804766337077,8
"59322","15KTV0051O",486.489017486572,8,630.731750488281,1,562.29313659668,2,559.837968190511,11
"59323","15KTV0017H",435.85633632115,7,422.292587280273,6,435.425231933594,1,431.191385178339,14
"59324","15KTV0119E",422.225756835937,5,399.25537109375,3,404.582336425781,2,408.687821451823,10
"59325","15KTV0006B",507.888563368056,9,512.950814383371,7,595.063873291016,2,538.634417014147,18
"59326","15KTV0018G",433.009348551432,6,0,0,449.882080078125,4,294.297142876519,10
"59327","15KTV0054L",389.496841430664,6,395.698481241862,6,503.134609222412,8,429.443310631646,20
"59328","15KTV0065R",501.979248046875,1,390.63020324707,2,0,0,297.536483764648,3
"59329","15KTV0071B",465.983581542969,2,574.123901367188,1,597.595703125,2,545.901062011719,5
"59330","15KTV0053M",409.705001831055,4,444.030255126953,5,458.510314941406,6,437.415190633138,15
"59331","15KTV0106A",362.693064371745,3,412.755672454834,8,0,0,258.482912275526,11
"59332","15KTV0072A",450.619257609049,6,389.107696533203,1,0,0,279.908984714084,7
"59333","15KTV0055K",0,0,439.848417583265,19,460.458353678385,15,300.102257087217,34
"59334","15KTV0032Z",400.658668518066,4,489.035095214844,2,595.761352539062,1,495.151705423991,7
"59335","15KTV0034Y",480.631616210938,5,485.023071289062,2,559.346267700195,4,508.333651733398,11
"59336","15KTV0037V",369.091766357422,1,343.626129150391,1,450.9013671875,2,387.873087565104,4
"59337","15KTV0039T",0,0,657.119140625,2,585.414733886719,1,414.177958170573,3
"59338","15KTV0117G",407.876007080078,8,440.03955078125,2,0,0,282.638519287109,10
"59339","15KTV0031A",446.433614095052,6,405.451190185547,5,445.894256591797,3,432.593020290799,14
"59340","15KTV0036W",500.113311767578,4,478.807830810547,2,578.118784586589,3,519.013309054904,9
"59341","15KTV0038U",472.929117838542,3,0,0,399.545939127604,3,290.825018988715,6
"59342","15KTV0083G",409.762481689453,1,355.913808186849,3,414.414047241211,4,393.363445705838,8
"59343","15KTV0075Y",492.469690958659,12,434.141448974609,5,514.575907389323,3,480.395682440864,20
"59344","15KTV0001G",456.12653023856,7,477.863925933838,8,531.552600097656,5,488.514352090018,20
"59345","15KTV0046C",405.546920776367,4,450.815144856771,3,442.604019165039,6,432.988694932726,13
"59346","15KTV0047B",369.229960123698,3,539.21516418457,4,461.205759684245,6,456.550294664171,13
"59347","15KTV0093N",466.842946370443,6,610.692016601562,1,503.913154602051,4,527.149372524685,11
"59348","15KTV0005C",544.781262207031,5,508.417510986328,7,519.55330657959,4,524.25069325765,16
"59411","15EES0171K",481.468958843185,83,502.4980966853,87,520.057814638839,117,501.341623389108,287
"59412","15ETV0137J",504.981320800781,50,542.071973456711,61,525.797139970083,63,524.283478075859,174
"59413","15EES0599M",475.656278532695,123,451.863498917545,83,494.700214791805,94,474.073330747349,300
"59414","15EST0035Z",516.147656881398,145,520.387968425509,158,533.636433147562,145,523.39068615149,448
"59415","15ETV0372N",465.154911586217,14,500.785382439108,17,483.882000732422,20,483.274098252582,51
"59416","15EES0469T",470.770227800336,171,496.156399770883,130,544.300968638638,171,503.742532069952,472
"59417","15EES0728Q",500.623853144755,131,484.72485679268,149,503.478669443438,124,496.275793126958,404
"59418","15EES1105S",489.283585913387,81,496.87054549816,86,491.148891054351,58,492.434340821966,225
"59419","15EES1091F",454.442223044003,85,484.64082805927,78,502.757231101012,78,480.613427401428,241
"59420","15EES1310B",502.266425723121,42,522.25891655816,45,557.036622420601,46,527.187321567294,133
"59421","15EES1428Z",475.46280293525,79,489.125334658865,59,534.367290496826,56,499.651809363647,194
"59422","15EES1360J",463.34389851888,30,459.278393085186,52,468.807225908552,28,463.809839170873,110
"59423","15PES0252A",452.577166105572,19,521.408961995443,15,501.298134940011,21,491.761421013675,55
"59424","15EES0854N",487.546629718531,107,489.262749348212,109,518.384591322679,104,498.397990129807,320
"59425","15EES0994N",525.080900243811,148,516.632418134136,155,534.690438887652,136,525.467919088533,439
"59426","15EES1523D",471.966221516927,75,471.873634338379,52,492.009554395489,51,478.616470083598,178
"59427","15PES0194A",543.902308030562,88,559.969306878284,113,569.616262321798,117,557.829292410215,318
"59428","15PES0642Q",556.792986551921,12,532.672096252441,16,563.155308314732,21,550.873463706365,49
"59429","15EES0981J",498.123519897461,6,492.985151502821,9,474.820545196533,16,488.643072198938,31
"59430","15EES0027Y",485.165329621448,309,512.465228369928,310,552.870558668927,328,516.833705553434,947
"59431","15EST0759B",554.15348815918,22,557.126237757066,34,540.82510671308,31,550.701610876442,87
"59432","15EES1376K",511.579534233941,180,508.19012929879,204,525.522760082862,167,515.097474538531,551
"59433","15EES1532L",435.779198540582,72,441.094536481585,70,428.361285981678,63,435.078340334615,205
"59434","15EES1372O",500.404339848732,49,474.250261659975,54,484.71464399858,44,486.456415169096,147
"59435","15PES0769W",462.697479248047,4,488.082938058036,14,436.932102748326,14,462.570840018136,32
"59436","15EES1043W",451.856504498106,99,458.363395203935,94,485.296818577966,86,465.172239426669,279
"59437","15ETV0719O",481.534133108039,19,532.631911214193,15,532.361108398438,25,515.50905090689,59
"59438","15PST0070K",569.641177586147,28,574.334032141644,23,544.680312446926,23,562.885174058239,74
"59439","15EES0566V",471.764978582209,198,482.84168835221,214,510.045173296469,197,488.217280076963,609
"59440","15EES1117X",495.097387313843,64,457.251999273533,82,486.767632117638,65,479.705672901671,211
"59441","15EES0559L",461.071310344495,76,478.61117725641,71,535.133320201527,66,491.605269267477,213
"59442","15PES0980Q",580.34388893529,38,542.735191853841,30,625.48586138557,17,582.8549807249,85
"59443","15ETV0293A",444.521950276693,15,488.400394287109,25,567.672355143229,15,500.198233235677,55
"59444","15EES0459M",507.152641578957,54,483.723311247649,54,514.278113471137,36,501.718022099248,144
"59445","15ETV0100W",515.597423846905,13,453.930914984809,9,527.894945417132,14,499.141094749615,36
"59446","15ETV0648K",421.513523267663,23,413.804795837402,20,520.566175672743,18,451.961498259269,61
"59447","15ETV0345Q",587.939794921875,5,587.260705566406,10,663.64091352983,11,612.947138006037,26
"59448","15ETV0277J",722.184034075056,14,625.67237291838,19,553.432513766819,18,633.762973586751,51
"59449","15EES1084W",458.238474043589,63,444.333232814983,59,499.215811157227,50,467.262506005266,172
"59450","15ETV0747K",425.237783992992,17,480.944650089039,17,540.440331353082,9,482.207588478371,43
"61572","16DES0031K",425.767583951845,364,446.728275969667,347,436.278772588784,317,436.258210836766,1028
"61573","16DES0037E",458.37815833988,266,507.722311837333,252,506.005349454013,275,490.701939877075,793
"61574","16DES0147K",376.053512393727,85,436.055836658604,151,476.5122705747,146,429.540539875677,382
"61575","16DES0207I",412.082771536537,227,429.263472014782,153,410.917051640263,135,417.421098397194,515
"61576","16DST0065T",469.58617532757,568,476.302183223461,449,449.93331562389,418,465.27389139164,1435
"61577","16DST0099J",0,0,0,0,116.125686410757,65,38.7085621369191,65
"61578","16DST0100I",0,0,479.673955205661,67,0,0,159.891318401887,67
"61579","16DST0128O",399.885120042292,251,434.42443178138,196,427.22673814947,176,420.512096657714,623
"61580","16DST0136X",359.236159161824,123,425.897316461877,79,397.012339943334,76,394.048605189011,278
"61581","16ETV0187Q",434.919522705078,75,511.056540435215,53,461.637300688645,58,469.204454609646,186
"61582","16ETV0336H",384.613542829241,56,434.228766347848,51,421.000943865095,28,413.281084347395,135
"61583","16ETV0628W",473.03224109468,21,475.780334472656,48,455.957343024177,37,468.256639530504,106
"61584","16PES0121H",504.463258965071,86,578.799300520387,73,577.872925607782,76,553.711828364413,235
"61585","16PES0124E",478.094200487958,151,523.090187766335,132,487.755104573568,150,496.313164275954,433
"61586","16PES0163G",459.504713981382,62,493.019412647594,44,488.462577274867,56,480.328901301281,162
"61587","16DES0046M",0,0,437.513579386144,163,361.979325067429,147,266.497634817858,310
"61588","16DES0052X",372.879367413508,377,419.315915472889,269,410.838540025191,220,401.011274303863,866
"61589","16DES0124Z",535.54398598234,251,477.301444886223,63,449.397526181977,116,487.414319016847,430
"61590","16DES0171K",426.86317952474,303,469.549307649032,230,440.239858013366,233,445.550781729046,766
"61591","16DST0003G",495.622150402534,410,494.009440627753,408,457.0630858473,406,482.231558959196,1224
"61592","16DST0077Y",397.893995334302,271,421.315060069949,215,405.570055915314,206,408.259703773188,692
"61593","16DST0108A",395.974337349686,255,427.546050723236,202,390.986067248929,186,404.835485107284,643
"61594","16DST0120W",433.109924756564,208,448.375207844571,169,440.060075033865,155,440.515069211666,532
"61595","16ETV0517R",368.886465072632,64,471.127543767293,48,382.225420270647,35,407.413143036857,147
"61596","16ETV0597T",382.078294118245,24,422.926716524012,17,411.26815999349,15,405.424390211916,56
"61597","16ETV0627X",415.942065899189,52,421.889277140299,42,447.403689822635,37,428.411677620708,131
"61598","16ETV0894T",410.840789794922,3,0,0,431.154312133789,2,280.665033976237,5
"61599","16PES0024F",528.231017707376,85,556.063339645798,111,597.692668257088,116,560.662341870088,312
"61600","16PES0026D",609.539976421155,19,635.278597745028,11,821.897203717913,14,688.905259294699,44
"61601","16PES0029A",471.722424174464,86,462.193376079359,95,479.293991570724,95,471.069930608182,276
"61602","16PES0030Q",529.118936157227,70,582.862556607115,51,544.343873291016,50,552.108455351786,171
"61603","16PES0031P",495.94079789959,61,525.914273114272,71,535.276355319553,54,519.043808777805,186
"61604","16PES0032O",491.916177583777,184,522.214017919592,148,504.442743116809,155,506.19097954006,487
"61605","16PES0033N",612.843118767989,114,550.356547480044,115,572.309216586026,88,578.502960944686,317
"61606","16PES0126C",554.027840354226,22,561.77618275518,23,598.605603027344,20,571.469875378917,65
"61607","16PES0127B",561.021926186301,44,570.804422166612,36,457.138462535122,57,529.654936962679,137
"61608","16PES0128A",505.56445804719,62,561.576572765004,44,470.154386821546,38,512.431805877913,144
"61609","16PES0129Z",567.713307698568,18,538.209000651042,15,526.033361816406,20,543.985223388672,53
"61610","16PES0130P",546.872501148897,51,563.24582180447,45,562.026852629906,43,557.381725194424,139
"61611","16PES0139G",406.460627237956,12,424.63005065918,8,355.939147949219,5,395.676608615451,25
"61612","16PES0171P",504.710186186291,21,434.97743733724,12,451.816835191515,18,463.834819571682,51
"61613","16PES0179H",377.04495093936,21,474.562853644876,17,474.234232049239,19,441.947345544492,57
"61614","16PES0180X",418.996908187866,16,484.085455322266,10,455.387399526743,13,452.823254345625,39
"61615","16PES0181W",559.183289471795,34,603.273436173149,46,560.818763331363,38,574.425162992102,118
"61616","16PES0182V",512.572915884165,13,569.015043712798,21,632.207178751628,18,571.265046116197,52
"61617","16PES0191C",582.199950445266,42,452.343784107881,34,517.208097017728,39,517.250610523625,115
"61618","16PES0193A",671.186123221261,35,626.225514411926,32,575.828286307199,21,624.413307980129,88
