"","cct","cal_new1","N1","cal_new2","N2","cal_new3","N3","PromedioSecundaria","NTotal"
"85879","24ETV0405W",435.141937255859,6,0,4,0,4,145.04731241862,14
"85880","24ETV0713B",423.671244901769,17,0,13,0,21,141.22374830059,51
"85881","24ETV0403Y",552.765207926432,6,0,6,0,8,184.255069308811,20
"85882","24ETV0410H",402.754333496094,3,0,3,0,8,134.251444498698,14
"85883","24ETV1364T",429.710606166295,7,0,3,0,4,143.236868722098,14
"85884","24ETV0412F",429.857391357422,2,0,2,0,2,143.285797119141,6
"85885","24ETV0402Z",531.045649937221,7,0,5,0,5,177.01521664574,17
"85886","24ETV0413E",540.918811035156,5,0,5,0,6,180.306270345052,16
"85887","24ETV1254N",471.502746582031,6,0,7,0,11,157.16758219401,24
"85888","24ETV0409S",526.920141601562,10,0,8,0,7,175.640047200521,25
"85889","24ETV1099L",477.474578857422,1,0,1,0,6,159.158192952474,8
"85890","24ETV0400A",484.689927842882,18,0,13,0,11,161.563309280961,42
"85891","24ETV0407U",504.051432291667,3,0,4,0,5,168.017144097222,12
"85892","24ETV0710E",491.337646484375,4,0,1,0,2,163.779215494792,7
"85893","24ETV0718X",448.327941894531,4,0,5,0,3,149.442647298177,12
"85894","24ETV0404X",432.450714111328,6,0,3,0,7,144.150238037109,16
"85895","24ETV0406V",563.715985107422,5,0,2,0,7,187.905328369141,14
"85896","24ETV0408T",478.379249572754,4,0,11,0,5,159.459749857585,20
"85897","24DES0003X",492.639447034988,452,0,386,0,394,164.213149011663,1232
"85898","24DES0030U",481.471941207627,295,0,264,0,248,160.490647069209,807
"85899","24DES0095D",541.474543814423,263,0,254,0,246,180.491514604808,763
"85900","24DES0096C",461.399952052795,97,0,76,0,85,153.799984017598,258
"85901","24EES0067G",483.053126154719,74,0,77,0,65,161.01770871824,216
"85902","24PES0066N",533.693874782986,18,0,23,0,20,177.897958260995,61
"85903","24PES0140E",594.524222440498,43,0,30,0,35,198.174740813499,108
"85904","24PES0201B",514.922430855887,14,0,9,0,13,171.640810285296,36
"85905","24DST0043Q",454.293075099136,132,0,119,0,123,151.431025033045,374
"85906","24DST0085P",431.190524343717,118,0,114,0,90,143.730174781239,322
"85907","24ETV0445X",453.33262125651,3,0,1,0,3,151.11087375217,7
"85908","24ETV1259I",408.490320841471,6,0,4,0,6,136.16344028049,16
"85909","24ETV0449T",516.613796234131,8,0,11,0,10,172.20459874471,29
"85910","24ETV0430V",452.165303548177,9,0,7,0,5,150.721767849392,21
"85911","24ETV0434R",470.444869995117,8,0,4,0,11,156.814956665039,23
"85912","24ETV0436P",451.89216003418,10,0,5,0,4,150.630720011393,19
"85913","24ETV0452G",749.970599834736,13,0,12,0,11,249.990199944912,36
"85914","24ETV0442Z",596.484966278076,8,0,6,0,10,198.828322092692,24
"85915","24ETV0447V",553.551452636719,1,0,3,0,6,184.517150878906,10
"85916","24ETV0444Y",478.471520996094,5,0,7,0,6,159.490506998698,18
"85917","24ETV0457B",511.85929107666,8,0,16,0,10,170.61976369222,34
"85918","24ETV0453F",569.492622375488,4,0,7,0,7,189.830874125163,18
"85919","24ETV0910C",418.552573067801,7,0,3,0,5,139.517524355934,15
"85920","24ETV0439M",510.446204552284,13,0,7,0,10,170.148734850761,30
"85921","24ETV1184I",439.762027740479,8,0,7,0,9,146.58734258016,24
"85922","24ETV0448U",481.202382405599,3,0,7,0,5,160.4007941352,15
"85923","24ETV1319G",451.40556640625,10,0,3,0,2,150.468522135417,15
"85924","24ETV0443Z",456.412923177083,3,0,0,0,3,152.137641059028,6
"85925","24ETV0435Q",480.525863647461,4,0,6,0,8,160.175287882487,18
"85926","24ETV0432T",452.566686169855,29,0,34,0,29,150.855562056618,92
"85927","24ETV0427H",478.103137207031,5,0,2,0,5,159.367712402344,12
"85928","24ETV0446W",424.201080322266,2,0,2,0,4,141.400360107422,8
"85929","24ETV0433S",507.330344063895,7,0,6,0,2,169.110114687965,15
"85930","24ETV0456C",482.739876883371,7,0,1,0,4,160.913292294457,12
"85931","24ETV1144H",515.332134246826,8,0,6,0,5,171.777378082275,19
"85932","24ETV0431U",754.548634847005,6,0,7,0,16,251.516211615668,29
"85933","24ETV0428G",440.486712646484,5,0,3,0,3,146.828904215495,11
"85934","24ETV0437O",456.496846516927,6,0,3,0,4,152.165615505642,13
"85935","24ETV1347C",501.652038574219,3,0,4,0,3,167.217346191406,10
"85936","24ETV0455D",468.127046130952,21,0,12,0,14,156.042348710317,47
"85937","24ETV0450I",477.269209641677,13,0,6,0,10,159.089736547226,29
"85938","24ETV0454E",466.74663474343,11,0,18,0,13,155.582211581143,42
"85939","24DES0067H",470.838160676776,53,0,43,0,50,156.946053558925,146
"85940","24ETV0462N",451.52921295166,4,0,7,0,6,150.509737650553,17
"85941","24ETV0459Z",479.42529296875,3,0,5,0,3,159.808430989583,11
"85942","24ETV1293P",431.304733276367,6,0,4,0,5,143.768244425456,15
"85943","24ETV0458A",479.833658218384,16,0,10,0,11,159.944552739461,37
"85944","24ETV0795B",617.142069498698,3,0,6,0,5,205.714023166233,14
"85945","24ETV0947Q",642.040283203125,2,0,3,0,9,214.013427734375,14
"85946","24ETV1272C",521.705596923828,7,0,7,0,5,173.901865641276,19
"85947","24ETV1412M",530.675201416016,3,0,6,0,4,176.891733805339,13
"85948","24ETV0464L",474.819137573242,2,0,5,0,3,158.273045857747,10
"85949","24ETV0460P",474.934474400112,7,0,7,0,7,158.311491466704,21
"85950","24ETV0461O",433.147235107422,5,0,6,0,5,144.382411702474,16
"85951","24ETV0463M",555.619862874349,12,0,10,0,15,185.206620958116,37
"85952","24DES0044X",464.222454295439,34,0,36,0,32,154.74081809848,102
"85953","24ETV0933N",507.08389718192,7,0,6,0,7,169.027965727307,20
"85954","24ETV0423L",507.279972076416,8,0,11,0,14,169.093324025472,33
"85955","24ETV1375Z",545.048787434896,6,0,7,0,3,181.682929144965,16
"85956","24ETV0415C",514.031299591064,8,0,7,0,8,171.343766530355,23
"85957","24ETV0420O",497.716054280599,6,0,3,0,9,165.905351426866,18
"85958","24ETV1021Y",437.698476938101,13,0,6,0,10,145.8994923127,29
"85959","24ETV1145G",458.392379760742,2,0,3,0,2,152.797459920247,7
"85960","24ETV0932O",490.757572719029,7,0,8,0,7,163.58585757301,22
"85961","24ETV0931P",426.544748942057,3,0,4,0,2,142.181582980686,9
"85962","24ETV0418Z",489.474231426532,13,0,7,0,12,163.158077142177,32
"85963","24ETV1018K",422.741632080078,5,0,6,0,4,140.913877360026,15
"85964","24ETV0416B",535.192626953125,1,0,2,0,4,178.397542317708,7
"85965","24ETV0422M",477.447160993304,7,0,10,0,7,159.149053664435,24
"85966","24ETV0417A",501.456517537435,6,0,7,0,7,167.152172512478,20
"85967","24ETV1440I",403.172108968099,6,0,6,0,5,134.390702989366,17
"85968","24ETV0426I",482.43037553267,11,0,6,0,11,160.810125177557,28
"85969","24ETV0425J",418.37587483724,9,0,13,0,10,139.458624945747,32
"85970","24ETV0419Z",466.708553314209,16,0,21,0,12,155.569517771403,49
"85971","24DES0031T",454.877388848199,72,0,75,0,58,151.625796282733,205
"85972","24ETV1265T",462.385762532552,12,0,12,0,7,154.128587510851,31
"85973","24ETV0414D",415.77599758572,9,0,5,0,12,138.59199919524,26
"85974","24DES0014C",542.374323725184,231,0,231,0,235,180.791441241728,697
"85975","24DES0098A",601.409127553304,24,0,29,0,26,200.469709184435,79
"85976","24DES0038M",677.153081015935,63,0,71,0,64,225.717693671978,198
"85977","24DTV0004B",456.549230238971,17,0,18,0,8,152.183076746324,43
"85978","24DST0078F",656.327686048534,73,0,63,0,82,218.775895349511,218
"85979","24ETV0158D",473.698924817537,19,0,18,0,20,157.899641605846,57
"85980","24ETV1196N",412.054260253906,2,0,4,0,4,137.351420084635,10
"85981","24ETV0157E",447.851057052612,16,0,14,0,11,149.283685684204,41
"85982","24ETV0440B",522.201011657715,20,0,15,0,19,174.067003885905,54
"85983","24ETV1197M",435.995436234908,11,0,14,0,14,145.331812078303,39
"85984","24ETV0438N",452.038254681756,17,0,13,0,5,150.679418227252,35
"85985","24ETV0153I",498.636058989025,21,0,15,0,18,166.212019663008,54
"85986","24ETV1085I",534.404075622559,12,0,10,0,9,178.134691874186,31
"85987","24ETV0154H",390.564495849609,10,0,11,0,17,130.188165283203,38
"85988","24ETV0156F",505.109850565592,12,0,14,0,21,168.369950188531,47
"85989","24ETV0155G",473.993688964844,10,0,9,0,14,157.997896321615,33
"85990","24ETV1086H",540.895532226563,15,0,24,0,17,180.298510742188,56
"85991","24ETV0159C",463.850740705218,28,0,27,0,30,154.616913568406,85
"85992","24ETV0160S",480.838918934698,23,0,18,0,27,160.279639644899,68
"85993","24ETV0701X",459.330848024603,57,0,44,0,33,153.110282674868,134
"85994","24ETV0819V",595.272372038468,23,0,16,0,27,198.424124012823,66
"85995","24ETV1087G",445.393163045247,6,0,18,0,13,148.464387681749,37
"85996","24DST0023C",491.078042050625,188,0,203,0,203,163.692680683542,594
"85997","24ETV0520N",478.322665623256,28,0,29,0,34,159.440888541085,91
"85998","24ETV1403E",472.321338360126,13,0,14,0,12,157.440446120042,39
"85999","24ETV0525I",433.840506998698,15,0,15,0,19,144.613502332899,49
"86000","24ETV0521M",596.765064586293,11,0,10,0,11,198.921688195431,32
"86001","24ETV1163W",741.809333214393,26,0,21,0,25,247.269777738131,72
"86002","24ETV1081M",495.801795510685,17,0,13,0,17,165.267265170228,47
"86003","24ETV0522L",633.500797271729,16,0,16,0,13,211.16693242391,45
"86004","24ETV0523K",457.762292677356,31,0,29,0,17,152.587430892452,77
"86005","24ETV0524J",457.831047506893,17,0,17,0,17,152.610349168964,51
"86006","24ETV0518Z",503.162811279297,25,0,25,0,24,167.720937093099,74
"86007","24DES0060O",476.011127416638,69,0,89,0,87,158.670375805546,245
"86008","24DES0034Q",489.195591637848,109,0,106,0,125,163.065197212616,340
"86009","24ETV0490J",468.541564941406,56,0,42,0,50,156.180521647135,148
"86010","24ETV1164V",455.927012516902,26,0,15,0,14,151.975670838967,55
"86011","24ETV1082L",527.116708374023,10,0,7,0,8,175.705569458008,25
"86012","24ETV1366R",493.468240356445,10,0,8,0,10,164.489413452148,28
"86013","24ETV0491I",516.50494820731,14,0,12,0,18,172.168316069103,44
"86014","24ETV1233A",427.843100807884,11,0,7,0,14,142.614366935961,32
"86015","24ETV0691G",458.634135999178,19,0,19,0,20,152.878045333059,58
"86016","24ETV0492H",490.898211935292,23,0,17,0,16,163.632737311764,56
"86017","24DES0062M",541.136122532895,190,0,205,0,195,180.378707510965,590
"86018","24DST0095W",473.76406569708,21,0,23,0,30,157.92135523236,74
"86019","24DST0091Z",525.607635498047,128,0,136,0,128,175.202545166016,392
"86020","24ETV0017E",594.957303133878,22,0,15,0,17,198.319101044626,54
"86021","24ETV0010L",517.762377929688,10,0,4,0,9,172.587459309896,23
"86022","24ETV0029J",509.296513791944,61,0,53,0,58,169.765504597315,172
"86023","24ETV0024O",468.218861083984,25,0,27,0,22,156.072953694661,74
"86024","24ETV0998X",406.416692560369,11,0,14,0,11,135.472230853456,36
"86025","24ETV1160Z",530.081082661947,12,0,25,0,13,176.693694220649,50
"86026","24ETV1176Z",406.306715223524,18,0,18,0,16,135.435571741175,52
"86027","24ETV1391Q",475.596940474077,22,0,12,0,13,158.532313491359,47
"86028","24ETV1001K",545.643782395583,13,0,14,0,9,181.881260798528,36
"86029","24ETV1224T",459.456085205078,24,0,37,0,29,153.152028401693,90
"86030","24ETV0016F",423.669694688585,18,0,16,0,19,141.223231562862,53
"86031","24ETV1225S",544.991162109375,20,0,16,0,16,181.663720703125,52
"86032","24ETV1314L",513.324490633878,22,0,15,0,26,171.108163544626,63
"86033","24ETV1396L",423.820441109794,28,0,28,0,22,141.273480369931,78
"86034","24ETV0269I",566.592704079368,22,0,17,0,20,188.864234693123,59
"86035","24ETV0027L",452.391232658835,34,0,24,0,32,150.797077552945,90
"86036","24DES0032S",488.740294375662,118,0,131,0,122,162.913431458554,371
"86037","24DST0057T",521.90756541285,29,0,24,0,21,173.96918847095,74
"86038","24ETV1326Q",436.155524758732,17,0,20,0,10,145.385174919577,47
"86039","24ETV0094J",664.143110656738,20,0,23,0,20,221.381036885579,63
"86040","24ETV0765H",662.480168660482,12,0,9,0,12,220.826722886827,33
"86041","24ETV1162X",547.855970110212,7,0,10,0,20,182.618656703404,37
"86042","24ETV1187F",609.985089111328,10,0,16,0,16,203.328363037109,42
"86043","24ETV0925E",518.857577514648,10,0,12,0,15,172.952525838216,37
"86044","24ETV0533R",475.869197845459,16,0,22,0,19,158.623065948486,57
"86045","24ETV0531T",642.475359235491,7,0,8,0,9,214.158453078497,24
"86046","24ETV0527G",512.218529149106,38,0,33,0,31,170.739509716369,102
"86047","24ETV1386E",443.97646891276,15,0,5,0,10,147.992156304253,30
"86048","24ETV0535P",519.843767438616,14,0,9,0,8,173.281255812872,31
"86049","24ETV0529E",547.178691864014,16,0,11,0,11,182.392897288005,38
"86050","24ETV0763J",572.331588745117,4,0,5,0,5,190.777196248372,14
"86051","24ETV1349A",489.730372502254,13,0,12,0,10,163.243457500751,35
"86052","24ETV1407A",574.066839599609,10,0,6,0,7,191.35561319987,23
"86053","24ETV1228P",668.610000610352,4,0,7,0,8,222.870000203451,19
"86054","24ETV0764I",593.532775878906,5,0,6,0,10,197.844258626302,21
"86055","24ETV0833O",427.80005645752,4,0,5,0,6,142.600018819173,15
"86056","24ETV0532S",552.501649856567,32,0,20,0,24,184.167216618856,76
"86057","24ETV1409Z",415.044198172433,7,0,9,0,15,138.348066057478,31
"86058","24ETV0534Q",468.966043526786,35,0,29,0,37,156.322014508929,101
"86059","24ETV1282J",459.786971028646,15,0,12,0,14,153.262323676215,41
"86060","24ETV1394N",505.486476353237,7,0,3,0,8,168.495492117746,18
"86061","24ETV0528F",487.468561587126,23,0,16,0,20,162.489520529042,59
"86062","24ETV1088F",528.236127068015,17,0,22,0,19,176.078709022672,58
"86063","24ETV1089E",576.779448009673,21,0,22,0,21,192.259816003224,64
"86064","24DES0007T",538.90029456857,454,0,426,0,399,179.633431522857,1279
"86065","24DES0097B",482.381067566952,118,0,116,0,117,160.793689188984,351
"86066","24EES0008R",471.829494476318,96,0,100,0,77,157.276498158773,273
"86067","24DST0094X",476.208552455043,111,0,108,0,96,158.736184151681,315
"86068","24DST0033J",558.439818238183,139,0,130,0,148,186.146606079394,417
"86069","24ETV0007Y",497.993030293783,60,0,54,0,40,165.997676764594,154
"86070","24ETV0994A",454.310826873779,40,0,26,0,46,151.43694229126,112
"86071","24ETV0782Y",448.981470444623,17,0,20,0,11,149.660490148208,48
"86072","24ETV1371C",484.288516574436,9,0,21,0,13,161.429505524812,43
"86073","24ETV1406B",444.597874232701,14,0,18,0,18,148.1992914109,50
"86074","24ETV1285G",541.571162173622,19,0,19,0,17,180.523720724541,55
"86075","24ETV0785V",603.602116584778,32,0,24,0,26,201.200705528259,82
"86076","24ETV0995Z",453.920299388744,27,0,24,0,20,151.306766462915,71
"86077","24ETV1252P",465.547306605748,21,0,16,0,25,155.182435535249,62
"86078","24ETV0021R",453.493487271396,22,0,19,0,36,151.164495757132,77
"86079","24ETV1286F",539.088668823242,6,0,5,0,6,179.696222941081,17
"86080","24ETV1190T",509.809588623047,25,0,18,0,22,169.936529541016,65
"86081","24ETV1354M",449.972568906587,29,0,23,0,22,149.990856302196,74
"86082","24ETV1355L",488.115521240234,10,0,5,0,10,162.705173746745,25
"86083","24ETV0784W",521.071979522705,24,0,17,0,16,173.690659840902,57
"86084","24ETV1332A",474.461320665148,9,0,10,0,12,158.153773555049,31
"86085","24ETV1192R",481.118408203125,14,0,7,0,8,160.372802734375,29
"86086","24ETV0006Z",490.797994613647,16,0,14,0,14,163.599331537882,44
"86087","24ETV1372B",493.155578613281,15,0,6,0,10,164.385192871094,31
"86088","24ETV0996Z",472.17536978886,29,0,25,0,14,157.39178992962,68
"86089","24ETV1191S",471.067695617676,12,0,11,0,10,157.022565205892,33
"86090","24ETV1395M",478.177890175267,19,0,25,0,16,159.392630058422,60
"86091","24ETV0018D",495.098425292969,10,0,20,0,23,165.03280843099,53
"86092","24ETV0013I",419.498075045072,13,0,20,0,18,139.832691681691,51
"86093","24ETV1330C",510.218548583984,20,0,8,0,4,170.072849527995,32
"86094","24ETV1454L",467.755925105168,13,0,14,0,0,155.918641701723,27
"86095","24ETV1227Q",613.861877441406,14,0,15,0,15,204.620625813802,44
"86096","24ETV0786U",542.602273123605,14,0,19,0,16,180.867424374535,49
"86097","24ETV1414K",429.558460908778,17,0,18,0,12,143.186153636259,47
"86098","24ETV0025N",540.234365609976,13,0,12,0,26,180.078121869992,51
"86099","24ETV0736M",477.131132337782,18,0,24,0,15,159.043710779261,57
"86100","24ETV1269P",485.449765886579,28,0,28,0,20,161.81658862886,76
"86101","24ETV1226R",467.222785362831,13,0,10,0,13,155.740928454277,36
"86102","24ETV0014H",541.368740684108,19,0,14,0,18,180.456246894703,51
"86103","24ETV0028K",503.211829690372,34,0,26,0,44,167.737276563457,104
"86104","24ETV0019C",502.222566084428,22,0,20,0,21,167.407522028143,63
"86105","24ETV0022Q",450.362450132979,47,0,30,0,49,150.120816710993,126
"86106","24ETV0005Z",483.954553222656,10,0,7,0,11,161.318184407552,28
"86107","24ETV0999W",424.455225626628,12,0,17,0,18,141.485075208876,47
"86108","24ETV1423S",611.220052083333,6,0,7,0,4,203.740017361111,17
"86109","24ETV0020S",494.107122802734,20,0,10,0,12,164.702374267578,42
"86110","24ETV1271D",447.702386474609,5,0,14,0,11,149.23412882487,30
"86111","24ETV1353N",640.124539888822,13,0,6,0,9,213.374846629607,28
"86112","24ETV1287E",506.754737854004,20,0,17,0,19,168.918245951335,56
"86113","24ETV0781Z",489.987503051758,6,0,9,0,12,163.329167683919,27
"86114","24ETV1439T",423.248952229818,6,0,2,0,8,141.082984076606,16
"86115","24ETV1387D",481.312797995175,17,0,21,0,15,160.437599331725,53
"86116","24ETV1445D",412.948126656669,14,0,10,0,14,137.649375552223,38
"86117","24ETV0008X",490.516496741253,69,0,74,0,82,163.505498913751,225
"86118","24ETV0011K",501.487765842014,18,0,13,0,16,167.162588614005,47
"86119","24ETV0783X",486.996464122425,22,0,19,0,15,162.332154707475,56
"86120","24ETV1405C",475.430860246931,21,0,15,0,16,158.476953415644,52
"86121","24ETV0836L",538.644227981567,16,0,23,0,18,179.548075993856,57
"86122","24ETV1381J",394.837541368273,18,0,20,0,13,131.612513789424,51
"86123","24ETV1000L",455.699786624393,74,0,52,0,60,151.899928874798,186
"86124","24ETV1331B",398.439604815315,34,0,24,0,19,132.813201605105,77
"86125","24ETV0012J",445.782546333645,23,0,25,0,26,148.594182111215,74
"86126","24ETV1313M",472.916399637858,12,0,15,0,18,157.638799879286,45
"86127","24ETV0827D",501.221194797092,9,0,6,0,6,167.073731599031,21
"86128","24ETV1380K",432.889028212603,34,0,14,0,29,144.296342737534,77
"86129","24ETV0015G",482.246957778931,32,0,17,0,17,160.74898592631,66
"86130","24DST0024B",717.75407045279,134,0,139,0,140,239.251356817597,413
"86131","24ETV0038R",437.972518920898,2,0,3,0,11,145.990839640299,16
"86132","24ETV0031Y",498.58192561223,13,0,11,0,19,166.193975204077,43
"86133","24ETV0033W",520.383425505265,23,0,23,0,25,173.461141835088,71
"86134","24ETV0030Z",618.788810221354,15,0,21,0,21,206.262936740451,57
"86135","24ETV0035U",521.468848334418,27,0,16,0,25,173.822949444806,68
"86136","24ETV1091T",554.563990275065,12,0,12,0,18,184.854663425022,42
"86137","24ETV0032X",492.879287719727,10,0,11,0,18,164.293095906576,39
"86138","24ETV1090U",593.805596923828,15,0,20,0,20,197.935198974609,55
"86139","24ETV0039Q",486.665435791016,9,0,6,0,10,162.221811930339,25
"86140","24ETV0040F",454.438697814941,8,0,11,0,6,151.479565938314,25
"86141","24ETV0034V",589.216430664062,10,0,14,0,22,196.405476888021,46
"86142","24ETV0042D",409.617772420247,6,0,4,0,11,136.539257473416,21
"86143","24ETV1270E",576.874810469778,19,0,14,0,12,192.291603489926,45
"86144","24ETV1161Y",615.485638427734,30,0,17,0,24,205.161879475911,71
"86145","24ETV0037S",487.569477754481,17,0,23,0,17,162.523159251494,57
"86146","24DES0110F",490.217387608119,42,0,31,0,39,163.405795869373,112
"86147","24DES0009R",531.0806270372,151,0,151,0,154,177.026875679067,456
"86148","24DST0055V",529.990154397899,29,0,27,0,34,176.6633847993,90
"86149","24DST0087N",491.53340695939,53,0,66,0,52,163.844468986463,171
"86150","24DST0056U",592.124989624023,50,0,66,0,65,197.374996541341,181
"86151","24ETV0825F",608.163370768229,36,0,25,0,45,202.72112358941,106
"86152","24ETV1295N",437.764535903931,16,0,16,0,20,145.921511967977,52
"86153","24ETV0441A",427.062390136719,30,0,45,0,36,142.354130045573,111
"86154","24ETV1426P",415.281366984049,12,0,10,0,11,138.427122328017,33
"86155","24ETV1420V",471.858118230646,11,0,7,0,10,157.286039410215,28
"86156","24ETV1124U",528.405693502987,17,0,17,0,14,176.135231167662,48
"86157","24ETV1125T",554.034221830822,21,0,24,0,23,184.678073943607,68
